#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
449,0.000798,332707.871128,0.000000,303251.128623,303156.862540,-45045.152364,306203.800780
450,0.000809,332683.997894,0.000000,303251.128623,303156.862540,197598.910792,306203.800780
451,0.000825,332651.375765,0.000000,303251.128623,303156.862540,87766.582756,306203.800780
452,0.000845,332610.805102,0.000000,303251.128623,303156.862540,-41604.439392,306203.800780
453,0.000868,332563.319934,0.000000,303251.128623,303156.862540,-27215.797126,306203.800780
454,0.000870,332558.284594,0.000000,303251.128623,303156.862540,232311.818293,306203.800780
455,0.000888,332522.317540,0.000000,303251.128623,303156.862540,-35886.068953,306203.800780
456,0.000888,332521.332892,0.000000,303251.128623,303156.862540,160191.902994,306203.800780
457,0.000889,332520.671100,0.000000,303251.128623,303156.862540,56030.573878,306203.800780
458,0.000910,332476.233241,0.000000,303251.128623,303156.862540,-260309.480094,306203.800780
459,0.000946,332403.253024,327318.810605,303251.128623,303156.862540,205885.862985,306203.800780
460,0.000946,332402.573765,0.000000,303251.128623,303156.862540,25566.232362,306203.800780
461,0.000955,332383.880240,0.000000,303251.128623,303156.862540,112245.229930,306203.800780
462,0.000957,332380.284592,327318.775462,303251.128623,303156.862540,36733.049122,306203.800780
463,0.001019,332251.218856,0.000000,303251.128623,303156.862540,-52659.309150,306203.800780
464,0.001043,332202.295100,0.000000,303251.128623,303156.862540,-500.554534,306203.800780
465,0.001049,332189.532486,0.000000,303251.128623,303156.862540,152549.209972,306203.800780
466,0.001065,332157.106379,0.000000,303251.128623,303156.862540,-2491.872210,306203.800780
467,0.001104,332077.176630,0.000000,303251.128623,303156.862540,103397.461924,306203.800780
468,0.001253,331766.977925,327317.839547,303251.128623,303156.862540,256316.315480,306203.800780
469,0.001263,331747.012055,0.000000,303251.128623,303156.862540,47817.441280,306203.800780
470,0.001287,331698.188427,0.000000,303251.128623,303156.862540,-187384.147369,306203.800780
471,0.001290,331690.795700,327317.723623,303251.128623,303156.862540,63745.547436,306203.800780
472,0.001294,331682.398382,0.000000,303251.128623,303156.862540,113213.914336,306203.800780
473,0.001310,331650.048986,0.000000,303251.128623,303156.862540,26261.210355,306203.800780
474,0.001322,331624.943980,0.000000,303251.128623,303156.862540,78766.925526,306203.800780
475,0.001365,331534.884652,327317.486607,303251.128623,303156.862540,229826.595837,306203.800780
476,0.001393,331476.699274,0.000000,303251.128623,303156.862540,-111989.254659,306203.800780
477,0.001395,331472.899775,0.000000,303251.128623,303156.862540,-2776.624580,306203.800780
478,0.001430,331400.815927,0.000000,303251.128623,303156.862540,-41118.467269,306203.800780
479,0.001438,331383.173201,327317.256268,303251.128623,303156.862540,-262861.476061,306203.800780
