#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
86,-0.009557,352971.124919,0.000000,303261.741727,303156.862540,-22427.873594,306203.800780
87,-0.009528,352913.555200,0.000000,303261.741727,303156.862540,147634.493147,306203.800780
88,-0.009508,352872.638483,0.000000,303261.741727,303156.862540,72670.739648,306203.800780
89,-0.009401,352659.763531,0.000000,303261.741727,303156.862540,-59263.556879,306203.800780
90,-0.009083,352026.000108,0.000000,303261.741727,303156.862540,66232.585679,306203.800780
91,-0.009082,352025.137293,0.000000,303261.741727,303156.862540,-493490.400322,306203.800780
92,-0.009070,352000.077049,0.000000,303261.741727,303156.862540,-1362.333308,306203.800780
93,-0.009026,351912.137614,0.000000,303261.741727,303156.862540,-7544.763080,306203.800780
94,-0.008879,351619.494093,0.000000,303261.741727,303156.862540,-144075.086031,306203.800780
95,-0.008836,351534.753253,0.000000,303261.741727,303156.862540,176162.585494,306203.800780
96,-0.008818,351498.739420,0.000000,303261.741727,303156.862540,99867.868476,306203.800780
97,-0.008790,351441.883722,327349.518651,303261.741727,303156.862540,128403.066158,306203.800780
98,-0.008779,351420.230503,0.000000,303261.741727,303156.862540,-243709.806037,306203.800780
99,-0.008658,351177.131993,0.000000,303261.741727,303156.862540,120619.382437,306203.800780
100,-0.008657,351176.692025,327349.100297,303261.741727,303156.862540,-5978.470414,306203.800780
101,-0.008642,351145.570374,0.000000,303261.741727,303156.862540,-15526.842709,306203.800780
102,-0.008530,350922.477883,0.000000,303261.741727,303156.862540,-3135.643482,306203.800780
103,-0.008436,350734.675726,0.000000,303261.741727,303156.862540,190311.210056,306203.800780
104,-0.008361,350583.903091,0.000000,303261.741727,303156.862540,-2743.719271,306203.800780
105,-0.008329,350519.713331,0.000000,303261.741727,303156.862540,193505.350075,306203.800780
106,-0.008300,350462.044373,0.000000,303261.741727,303156.862540,34169.413365,306203.800780
107,-0.008273,350408.227825,0.000000,303261.741727,303156.862540,164740.015729,306203.800780
108,-0.008265,350390.703833,0.000000,303261.741727,303156.862540,-211851.703582,306203.800780
109,-0.008254,350369.339197,327347.828573,303261.741727,303156.862540,-65618.309539,306203.800780
110,-0.008211,350283.232562,0.000000,303261.741727,303156.862540,23614.218416,306203.800780
111,-0.008090,350040.175139,0.000000,303261.741727,303156.862540,277723.490265,306203.800780
112,-0.008054,349969.235497,0.000000,303261.741727,303156.862540,159305.399398,306203.800780
113,-0.008042,349944.479549,0.000000,303261.741727,303156.862540,244358.499080,306203.800780
114,-0.008019,349897.455385,0.000000,303261.741727,303156.862540,95187.054854,306203.800780
115,-0.007965,349789.356913,0.000000,303261.741727,303156.862540,180431.594228,306203.800780
116,-0.007913,349684.532414,0.000000,303261.741727,303156.862540,-116273.908755,306203.800780
117,-0.007896,349651.432573,0.000000,303261.741727,303156.862540,-93886.492932,306203.800780
118,-0.007884,349626.740013,0.000000,303261.741727,303156.862540,-20563.976247,306203.800780
119,-0.007867,349593.844889,0.000000,303261.741727,303156.862540,-150786.952456,306203.800780
120,-0.007831,349521.023982,0.000000,303261.741727,303156.862540,166380.688044,306203.800780
121,-0.007778,349414.132124,0.000000,303261.741727,303156.862540,245046.153662,306203.800780
122,-0.007758,349374.139909,0.000000,303261.741727,303156.862540,838.611914,306203.800780
123,-0.007725,349307.084986,0.000000,303261.741727,303156.862540,52446.445669,306203.800780
124,-0.007714,349286.366962,0.000000,303261.741727,303156.862540,56586.336106,306203.800780
125,-0.007678,349212.245578,0.000000,303261.741727,303156.862540,182873.819107,306203.800780
126,-0.007654,349164.939904,0.000000,303261.741727,303156.862540,67857.292369,306203.800780
127,-0.007636,349128.840244,0.000000,303261.741727,303156.862540,88492.538184,306203.800780
128,-0.007631,349118.777201,0.000000,303261.741727,303156.862540,-210296.340270,306203.800780
129,-0.007592,349041.017068,0.000000,303261.741727,303156.862540,253140.317928,306203.800780
130,-0.007528,348911.667577,0.000000,303261.741727,303156.862540,14236.275794,306203.800780
131,-0.007458,348770.871077,0.000000,303261.741727,303156.862540,-18445.623888,306203.800780
132,-0.007424,348702.157169,327345.211609,303261.741727,303156.862540,243978.442403,306203.800780
133,-0.007368,348588.754570,0.000000,303261.741727,303156.862540,271170.141801,306203.800780
134,-0.007350,348552.305405,327344.976991,303261.741727,303156.862540,58040.285221,306203.800780
135,-0.007234,348319.959625,0.000000,303261.741727,303156.862540,61663.071080,306203.800780
136,-0.007209,348269.229328,0.000000,303261.741727,303156.862540,231028.180240,306203.800780
137,-0.007201,348253.536864,0.000000,303261.741727,303156.862540,298434.222988,306203.800780
138,-0.007199,348249.274071,0.000000,303261.741727,303156.862540,-323968.905919,306203.800780
139,-0.007166,348183.042844,0.000000,303261.741727,303156.862540,-425738.967660,306203.800780
140,-0.007141,348130.876776,0.000000,303261.741727,303156.862540,-153575.236685,306203.800780
141,-0.007114,348077.033824,0.000000,303261.741727,303156.862540,-9050.531368,306203.800780
142,-0.007083,348014.280573,0.000000,303261.741727,303156.862540,-15835.446710,306203.800780
143,-0.006967,347781.516431,0.000000,303261.741727,303156.862540,20020.249651,306203.800780
144,-0.006821,347486.052592,0.000000,303261.741727,303156.862540,149119.926144,306203.800780
145,-0.006791,347424.951207,327343.215123,303261.741727,303156.862540,-71782.914215,306203.800780
146,-0.006742,347325.139672,0.000000,303261.741727,303156.862540,-161907.444246,306203.800780
147,-0.006673,347185.525199,0.000000,303261.741727,303156.862540,308061.618706,306203.800780
148,-0.006620,347079.597345,0.000000,303261.741727,303156.862540,-92768.391033,306203.800780
149,-0.006611,347061.725760,0.000000,303261.741727,303156.862540,-11924.743328,306203.800780
150,-0.006583,347004.133805,0.000000,303261.741727,303156.862540,200627.121376,306203.800780
151,-0.006534,346905.228455,327342.404780,303261.741727,303156.862540,122583.431338,306203.800780
152,-0.006530,346896.441349,0.000000,303261.741727,303156.862540,-215102.757606,306203.800780
153,-0.006493,346822.970753,327342.276635,303261.741727,303156.862540,-2546.221151,306203.800780
154,-0.006474,346783.166023,0.000000,303261.741727,303156.862540,99778.895767,306203.800780
155,-0.006402,346638.268088,0.000000,303261.741727,303156.862540,-51222.460058,306203.800780
156,-0.006401,346635.401472,0.000000,303261.741727,303156.862540,266629.754417,306203.800780
157,-0.006387,346608.470400,0.000000,303261.741727,303156.862540,78663.208103,306203.800780
158,-0.006302,346435.830484,0.000000,303261.741727,303156.862540,188185.312252,306203.800780
159,-0.006256,346342.645632,0.000000,303261.741727,303156.862540,-127285.545587,306203.800780
160,-0.006235,346299.878400,0.000000,303261.741727,303156.862540,-243591.526415,306203.800780
161,-0.006224,346277.747437,0.000000,303261.741727,303156.862540,-235151.260529,306203.800780
162,-0.006177,346181.245698,0.000000,303261.741727,303156.862540,-35032.125063,306203.800780
163,-0.006077,345979.391996,0.000000,303261.741727,303156.862540,101704.796891,306203.800780
164,-0.006018,345860.250481,0.000000,303261.741727,303156.862540,107050.746057,306203.800780
165,-0.005975,345772.774255,0.000000,303261.741727,303156.862540,218759.684370,306203.800780
166,-0.005974,345770.890171,0.000000,303261.741727,303156.862540,-60972.828468,306203.800780
167,-0.005871,345560.302488,0.000000,303261.741727,303156.862540,45086.089278,306203.800780
168,-0.005870,345558.419720,0.000000,303261.741727,303156.862540,-236201.074242,306203.800780
169,-0.005795,345407.015576,0.000000,303261.741727,303156.862540,-9557.078890,306203.800780
170,-0.005743,345301.060857,0.000000,303261.741727,303156.862540,-143987.361669,306203.800780
171,-0.005682,345176.764245,0.000000,303261.741727,303156.862540,96759.409791,306203.800780
172,-0.005598,345005.816775,0.000000,303261.741727,303156.862540,-76947.510327,306203.800780
173,-0.005573,344955.624516,0.000000,303261.741727,303156.862540,125848.740016,306203.800780
174,-0.005431,344666.452679,0.000000,303261.741727,303156.862540,12238.500687,306203.800780
175,-0.005420,344643.400570,0.000000,303261.741727,303156.862540,254820.268777,306203.800780
176,-0.005415,344632.297941,0.000000,303261.741727,303156.862540,-25484.841680,306203.800780
177,-0.005405,344612.359136,327338.844074,303261.741727,303156.862540,-175406.750401,306203.800780
178,-0.005395,344592.487780,0.000000,303261.741727,303156.862540,-198471.710108,306203.800780
179,-0.005388,344576.950427,0.000000,303261.741727,303156.862540,22491.281352,306203.800780
180,-0.005387,344575.708262,0.000000,303261.741727,303156.862540,-2729.968822,306203.800780
181,-0.005380,344561.386892,327338.765182,303261.741727,303156.862540,111712.944770,306203.800780
182,-0.005337,344473.010181,0.000000,303261.741727,303156.862540,219663.424698,306203.800780
183,-0.005323,344446.380095,0.000000,303261.741727,303156.862540,-11.047118,306203.800780
184,-0.005307,344413.823825,0.000000,303261.741727,303156.862540,130375.764257,306203.800780
185,-0.005273,344342.647685,0.000000,303261.741727,303156.862540,103440.987830,306203.800780
186,-0.005264,344325.557266,0.000000,303261.741727,303156.862540,-90796.342810,306203.800780
187,-0.005259,344315.633987,0.000000,303261.741727,303156.862540,-20202.028059,306203.800780
188,-0.005254,344305.604148,0.000000,303261.741727,303156.862540,-17056.827540,306203.800780
189,-0.005233,344261.015002,0.000000,303261.741727,303156.862540,68890.273623,306203.800780
190,-0.005217,344229.608270,0.000000,303261.741727,303156.862540,-136872.791252,306203.800780
191,-0.005211,344217.820860,0.000000,303261.741727,303156.862540,330600.177215,306203.800780
192,-0.005208,344211.542956,0.000000,303261.741727,303156.862540,-157940.357497,306203.800780
193,-0.005173,344138.718656,0.000000,303261.741727,303156.862540,-36910.466812,306203.800780
194,-0.005170,344132.886987,0.000000,303261.741727,303156.862540,141661.264553,306203.800780
195,-0.005139,344070.591781,0.000000,303261.741727,303156.862540,220146.893605,306203.800780
196,-0.005127,344046.182848,0.000000,303261.741727,303156.862540,-187604.621145,306203.800780
197,-0.005127,344044.845036,0.000000,303261.741727,303156.862540,505356.786384,306203.800780
198,-0.005105,343999.940883,0.000000,303261.741727,303156.862540,-36132.217774,306203.800780
199,-0.005102,343994.759195,0.000000,303261.741727,303156.862540,94444.815452,306203.800780
200,-0.005094,343978.250424,0.000000,303261.741727,303156.862540,174647.498077,306203.800780
201,-0.005090,343970.005534,0.000000,303261.741727,303156.862540,155395.495691,306203.800780
202,-0.005007,343801.578109,0.000000,303261.741727,303156.862540,45631.348300,306203.800780
203,-0.004979,343743.791191,0.000000,303261.741727,303156.862540,59825.368864,306203.800780
204,-0.004969,343722.501633,0.000000,303261.741727,303156.862540,-79649.408633,306203.800780
205,-0.004930,343643.335852,0.000000,303261.741727,303156.862540,94229.072066,306203.800780
206,-0.004883,343548.067078,0.000000,303261.741727,303156.862540,-266181.558445,306203.800780
207,-0.004880,343541.308157,0.000000,303261.741727,303156.862540,-102606.703487,306203.800780
208,-0.004875,343530.896946,0.000000,303261.741727,303156.862540,-131146.975468,306203.800780
209,-0.004814,343406.310420,0.000000,303261.741727,303156.862540,69005.986461,306203.800780
210,-0.004767,343310.764150,327336.833140,303261.741727,303156.862540,-54950.907123,306203.800780
211,-0.004762,343300.314321,0.000000,303261.741727,303156.862540,38744.660671,306203.800780
212,-0.004688,343149.321883,0.000000,303261.741727,303156.862540,-152855.936347,306203.800780
213,-0.004683,343139.131396,0.000000,303261.741727,303156.862540,36012.613803,306203.800780
214,-0.004667,343104.635061,0.000000,303261.741727,303156.862540,-49127.398543,306203.800780
215,-0.004549,342864.753656,0.000000,303261.741727,303156.862540,-221782.599312,306203.800780
216,-0.004487,342737.299974,0.000000,303261.741727,303156.862540,47777.379021,306203.800780
217,-0.004461,342684.102952,327335.867643,303261.741727,303156.862540,-73056.450620,306203.800780
218,-0.004398,342555.389802,0.000000,303261.741727,303156.862540,-20754.303847,306203.800780
219,-0.004301,342355.075490,0.000000,303261.741727,303156.862540,-278059.949237,306203.800780
220,-0.004287,342326.561660,0.000000,303261.741727,303156.862540,15823.092419,306203.800780
221,-0.004283,342318.835197,0.000000,303261.741727,303156.862540,90663.400882,306203.800780
222,-0.004275,342302.151412,0.000000,303261.741727,303156.862540,363859.285495,306203.800780
223,-0.004272,342297.213098,0.000000,303261.741727,303156.862540,144880.803275,306203.800780
224,-0.004270,342291.681420,327335.263926,303261.741727,303156.862540,-33607.656530,306203.800780
225,-0.004238,342226.348297,0.000000,303261.741727,303156.862540,172809.958002,306203.800780
226,-0.004225,342200.305892,0.000000,303261.741727,303156.862540,220087.573119,306203.800780
227,-0.004224,342198.658876,0.000000,303261.741727,303156.862540,47055.426008,306203.800780
228,-0.004198,342145.071991,0.000000,303261.741727,303156.862540,-369394.454316,306203.800780
229,-0.004184,342115.655337,0.000000,303261.741727,303156.862540,-106608.502637,306203.800780
230,-0.004169,342084.599887,0.000000,303261.741727,303156.862540,190728.665289,306203.800780
231,-0.004106,341955.296194,0.000000,303261.741727,303156.862540,-104791.539272,306203.800780
232,-0.004101,341945.000435,0.000000,303261.741727,303156.862540,245654.718982,306203.800780
233,-0.004096,341934.830008,327334.715524,303261.741727,303156.862540,31421.815443,306203.800780
234,-0.004083,341909.227613,0.000000,303261.741727,303156.862540,-83229.971237,306203.800780
235,-0.004083,341908.464676,0.000000,303261.741727,303156.862540,230715.502513,306203.800780
236,-0.004045,341829.950526,0.000000,303261.741727,303156.862540,-144873.983774,306203.800780
237,-0.004001,341740.632763,0.000000,303261.741727,303156.862540,97451.998868,306203.800780
238,-0.003993,341723.550211,0.000000,303261.741727,303156.862540,-111697.012618,306203.800780
239,-0.003942,341618.523204,0.000000,303261.741727,303156.862540,230974.859868,306203.800780
240,-0.003882,341496.199672,0.000000,303261.741727,303156.862540,10811.141976,306203.800780
241,-0.003853,341435.267097,0.000000,303261.741727,303156.862540,124392.883656,306203.800780
242,-0.003803,341332.535508,0.000000,303261.741727,303156.862540,-476.390073,306203.800780
243,-0.003777,341279.072127,327333.709243,303261.741727,303156.862540,33550.303483,306203.800780
244,-0.003764,341253.374053,0.000000,303261.741727,303156.862540,-129636.375447,306203.800780
245,-0.003713,341148.641011,327333.509320,303261.741727,303156.862540,172481.131900,306203.800780
246,-0.003713,341147.619702,0.000000,303261.741727,303156.862540,190052.198840,306203.800780
247,-0.003694,341107.644123,0.000000,303261.741727,303156.862540,-124469.574817,306203.800780
248,-0.003663,341045.368276,0.000000,303261.741727,303156.862540,116020.737368,306203.800780
249,-0.003580,340874.707735,0.000000,303261.741727,303156.862540,-84924.908250,306203.800780
250,-0.003514,340738.363010,0.000000,303261.741727,303156.862540,5908.427278,306203.800780
251,-0.003488,340683.980831,0.000000,303261.741727,303156.862540,29068.047261,306203.800780
252,-0.003481,340668.856517,0.000000,303261.741727,303156.862540,-745.070802,306203.800780
253,-0.003472,340652.196795,327332.749067,303261.741727,303156.862540,37003.898218,306203.800780
254,-0.003452,340609.555023,0.000000,303261.741727,303156.862540,-35855.149278,306203.800780
255,-0.003395,340493.410088,0.000000,303261.741727,303156.862540,91195.400325,306203.800780
256,-0.003366,340431.744548,0.000000,303261.741727,303156.862540,41304.098695,306203.800780
257,-0.003356,340412.892183,0.000000,303261.741727,303156.862540,170106.457140,306203.800780
258,-0.003306,340309.700162,0.000000,303261.741727,303156.862540,-253433.114440,306203.800780
259,-0.003258,340209.924704,0.000000,303261.741727,303156.862540,-84821.051864,306203.800780
260,-0.003204,340099.089563,0.000000,303261.741727,303156.862540,-35530.562183,306203.800780
261,-0.003136,339958.362467,0.000000,303261.741727,303156.862540,-154654.723730,306203.800780
262,-0.003067,339814.823405,0.000000,303261.741727,303156.862540,-195476.826103,306203.800780
263,-0.003064,339809.757785,0.000000,303261.741727,303156.862540,-290120.736544,306203.800780
264,-0.003064,339808.396862,0.000000,303261.741727,303156.862540,-47626.468636,306203.800780
265,-0.003051,339781.449029,0.000000,303261.741727,303156.862540,45650.679925,306203.800780
266,-0.003008,339694.210535,0.000000,303261.741727,303156.862540,97645.660095,306203.800780
267,-0.003002,339682.002466,0.000000,303261.741727,303156.862540,-96715.774248,306203.800780
268,-0.002951,339576.553554,0.000000,303261.741727,303156.862540,242179.634108,306203.800780
269,-0.002867,339402.849759,0.000000,303261.741727,303156.862540,-68723.189427,306203.800780
270,-0.002834,339334.034763,0.000000,303261.741727,303156.862540,126507.727409,306203.800780
271,-0.002748,339155.477275,0.000000,303261.741727,303156.862540,-22464.863106,306203.800780
272,-0.002678,339011.104179,0.000000,303261.741727,303156.862540,-60190.545158,306203.800780
273,-0.002651,338955.540973,0.000000,303261.741727,303156.862540,-131938.993986,306203.800780
274,-0.002632,338915.388039,0.000000,303261.741727,303156.862540,331203.829980,306203.800780
275,-0.002618,338886.809232,0.000000,303261.741727,303156.862540,-198818.014302,306203.800780
276,-0.002607,338863.074587,0.000000,303261.741727,303156.862540,-7155.390754,306203.800780
277,-0.002587,338822.763663,0.000000,303261.741727,303156.862540,-140034.261901,306203.800780
278,-0.002579,338806.448467,0.000000,303261.741727,303156.862540,-125114.634052,306203.800780
279,-0.002574,338794.529319,327329.913942,303261.741727,303156.862540,-56558.562485,306203.800780
280,-0.002553,338751.033202,0.000000,303261.741727,303156.862540,225781.387643,306203.800780
281,-0.002550,338744.905927,0.000000,303261.741727,303156.862540,176904.672099,306203.800780
282,-0.002510,338662.526796,0.000000,303261.741727,303156.862540,-14597.203363,306203.800780
283,-0.002506,338654.798655,0.000000,303261.741727,303156.862540,297648.787989,306203.800780
284,-0.002477,338593.242003,0.000000,303261.741727,303156.862540,-25612.818906,306203.800780
285,-0.002470,338580.498853,0.000000,303261.741727,303156.862540,258404.697762,306203.800780
286,-0.002454,338546.523967,0.000000,303261.741727,303156.862540,43691.417589,306203.800780
287,-0.002431,338499.569182,0.000000,303261.741727,303156.862540,126318.216722,306203.800780
288,-0.002430,338496.301951,0.000000,303261.741727,303156.862540,-112164.971712,306203.800780
289,-0.002426,338488.450623,0.000000,303261.741727,303156.862540,-19291.546827,306203.800780
290,-0.002392,338417.848576,0.000000,303261.741727,303156.862540,-48670.094002,306203.800780
291,-0.002384,338402.155501,0.000000,303261.741727,303156.862540,306105.803605,306203.800780
292,-0.002371,338373.662935,0.000000,303261.741727,303156.862540,-250154.444674,306203.800780
293,-0.002351,338333.612761,0.000000,303261.741727,303156.862540,-34938.298663,306203.800780
294,-0.002307,338242.277541,0.000000,303261.741727,303156.862540,154395.277526,306203.800780
295,-0.002305,338236.208552,0.000000,303261.741727,303156.862540,219806.462427,306203.800780
296,-0.002280,338185.914221,0.000000,303261.741727,303156.862540,26283.233465,306203.800780
297,-0.002273,338170.916474,0.000000,303261.741727,303156.862540,4561.526425,306203.800780
298,-0.002252,338127.964617,0.000000,303261.741727,303156.862540,-46085.015616,306203.800780
299,-0.002240,338103.011336,0.000000,303261.741727,303156.862540,152440.130922,306203.800780
300,-0.002224,338068.821573,0.000000,303261.741727,303156.862540,-9199.109017,306203.800780
301,-0.002201,338021.688855,0.000000,303261.741727,303156.862540,-78493.931743,306203.800780
302,-0.002198,338014.170628,0.000000,303261.741727,303156.862540,-130952.326639,306203.800780
303,-0.002168,337952.826952,0.000000,303261.741727,303156.862540,35004.202282,306203.800780
304,-0.002161,337937.828806,0.000000,303261.741727,303156.862540,151503.380737,306203.800780
305,-0.002135,337884.446244,0.000000,303261.741727,303156.862540,49410.556344,306203.800780
306,-0.002110,337832.032828,0.000000,303261.741727,303156.862540,-175830.584002,306203.800780
307,-0.002107,337826.593888,0.000000,303261.741727,303156.862540,-51227.419644,306203.800780
308,-0.002102,337814.825473,0.000000,303261.741727,303156.862540,97270.226427,306203.800780
309,-0.002072,337752.333149,0.000000,303261.741727,303156.862540,239897.935996,306203.800780
310,-0.002065,337739.009209,0.000000,303261.741727,303156.862540,-510121.494662,306203.800780
311,-0.001942,337482.123913,0.000000,303261.741727,303156.862540,357455.710074,306203.800780
312,-0.001937,337471.665908,0.000000,303261.741727,303156.862540,36717.011362,306203.800780
313,-0.001870,337333.492535,0.000000,303261.741727,303156.862540,10043.071984,306203.800780
314,-0.001858,337308.933790,0.000000,303261.741727,303156.862540,-118281.675340,306203.800780
315,-0.001839,337269.294543,0.000000,303261.741727,303156.862540,-25122.306097,306203.800780
316,-0.001809,337206.581342,0.000000,303261.741727,303156.862540,154395.615827,306203.800780
