#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
46,-0.013204,201785.388077,0.000000,85842.923979,102512.834978,86298.067711,141479.644761
47,-0.013161,201494.995318,0.000000,85842.923979,102512.834978,249913.632627,141479.644761
48,-0.013121,201228.345674,0.000000,85842.923979,102512.834978,12251.709609,141479.644761
49,-0.012949,200064.237168,0.000000,85842.923979,102512.834978,11562.923859,141479.644761
50,-0.012892,199680.375879,0.000000,85842.923979,102512.834978,165120.826862,141479.644761
51,-0.012888,199651.832975,0.000000,85842.923979,102512.834978,-124914.871203,141479.644761
52,-0.012862,199472.704990,0.000000,85842.923979,102512.834978,-64278.321314,141479.644761
53,-0.012716,198487.075302,0.000000,85842.923979,102512.834978,-80844.448333,141479.644761
54,-0.012714,198477.956333,110794.951304,85842.923979,102512.834978,39823.424784,141479.644761
55,-0.012705,198415.636197,0.000000,85842.923979,102512.834978,158506.709762,141479.644761
56,-0.012349,196006.537440,0.000000,85842.923979,102512.834978,-57688.177750,141479.644761
57,-0.012340,195948.362045,0.000000,85842.923979,102512.834978,22244.267795,141479.644761
58,-0.012317,195789.721839,0.000000,85842.923979,102512.834978,196577.590468,141479.644761
59,-0.012289,195599.484482,0.000000,85842.923979,102512.834978,-92412.986389,141479.644761
60,-0.012197,194978.518557,0.000000,85842.923979,102512.834978,-63918.315961,141479.644761
61,-0.012175,194831.119848,110790.121901,85842.923979,102512.834978,-9021.095958,141479.644761
62,-0.012132,194540.246657,0.000000,85842.923979,102512.834978,145635.469588,141479.644761
63,-0.012082,194200.453613,0.000000,85842.923979,102512.834978,-18783.819434,141479.644761
64,-0.011947,193289.224903,0.000000,85842.923979,102512.834978,-17922.724423,141479.644761
65,-0.011916,193075.750647,0.000000,85842.923979,102512.834978,-2494.077265,141479.644761
66,-0.011827,192474.987063,0.000000,85842.923979,102512.834978,106022.205182,141479.644761
67,-0.011819,192423.046063,0.000000,85842.923979,102512.834978,43159.954768,141479.644761
68,-0.011753,191974.390373,0.000000,85842.923979,102512.834978,-45570.249809,141479.644761
69,-0.011645,191240.084117,0.000000,85842.923979,102512.834978,-36944.070388,141479.644761
70,-0.011631,191146.171827,110785.246637,85842.923979,102512.834978,-9269.358082,141479.644761
71,-0.011620,191073.246399,0.000000,85842.923979,102512.834978,19553.576043,141479.644761
72,-0.011565,190700.330960,0.000000,85842.923979,102512.834978,108289.398168,141479.644761
73,-0.011453,189942.394011,0.000000,85842.923979,102512.834978,24561.500784,141479.644761
74,-0.011374,189402.729149,0.000000,85842.923979,102512.834978,27816.365552,141479.644761
75,-0.011369,189374.828615,0.000000,85842.923979,102512.834978,13832.363185,141479.644761
76,-0.011358,189294.374394,0.000000,85842.923979,102512.834978,24790.298818,141479.644761
77,-0.011172,188039.493629,0.000000,85842.923979,102512.834978,-249.573621,141479.644761
78,-0.011090,187480.455141,0.000000,85842.923979,102512.834978,-117239.364233,141479.644761
79,-0.011056,187249.048908,0.000000,85842.923979,102512.834978,209650.733533,141479.644761
80,-0.011011,186946.998909,0.000000,85842.923979,102512.834978,-1201.757873,141479.644761
81,-0.010992,186812.643040,0.000000,85842.923979,102512.834978,-6535.999841,141479.644761
82,-0.010915,186290.722170,0.000000,85842.923979,102512.834978,1152.240389,141479.644761
83,-0.010893,186143.097509,0.000000,85842.923979,102512.834978,171096.428750,141479.644761
84,-0.010784,185403.172718,0.000000,85842.923979,102512.834978,-145628.511838,141479.644761
85,-0.010511,183555.169735,0.000000,85842.923979,102512.834978,73018.381413,141479.644761
86,-0.010500,183477.273481,0.000000,85842.923979,102512.834978,47183.551383,141479.644761
87,-0.010438,183054.896387,0.000000,85842.923979,102512.834978,-1315.196058,141479.644761
88,-0.010296,182094.254145,0.000000,85842.923979,102512.834978,38515.018190,141479.644761
89,-0.010247,181759.148627,0.000000,85842.923979,102512.834978,81724.791516,141479.644761
90,-0.010170,181234.237879,0.000000,85842.923979,102512.834978,17964.654208,141479.644761
91,-0.010138,181020.086099,0.000000,85842.923979,102512.834978,-73477.423773,141479.644761
92,-0.010077,180604.169867,0.000000,85842.923979,102512.834978,39331.289084,141479.644761
93,-0.009995,180044.186590,0.000000,85842.923979,102512.834978,-145315.460455,141479.644761
94,-0.009942,179684.158298,0.000000,85842.923979,102512.834978,-123057.117671,141479.644761
95,-0.009876,179241.419110,0.000000,85842.923979,102512.834978,141226.155413,141479.644761
96,-0.009873,179217.974268,0.000000,85842.923979,102512.834978,-38539.985183,141479.644761
97,-0.009830,178924.494335,0.000000,85842.923979,102512.834978,-28705.384524,141479.644761
98,-0.009811,178799.935461,110768.949579,85842.923979,102512.834978,-34240.530256,141479.644761
99,-0.009799,178718.347406,0.000000,85842.923979,102512.834978,-13422.349321,141479.644761
100,-0.009641,177642.077542,0.000000,85842.923979,102512.834978,-119878.485414,141479.644761
101,-0.009618,177484.350060,0.000000,85842.923979,102512.834978,-59593.591865,141479.644761
102,-0.009583,177246.546465,0.000000,85842.923979,102512.834978,-54457.376434,141479.644761
103,-0.009525,176849.266546,0.000000,85842.923979,102512.834978,11715.881866,141479.644761
104,-0.009523,176840.899715,0.000000,85842.923979,102512.834978,34879.492961,141479.644761
105,-0.009502,176693.661990,110766.175579,85842.923979,102512.834978,-22652.189061,141479.644761
106,-0.009445,176306.364276,0.000000,85842.923979,102512.834978,-97621.858056,141479.644761
107,-0.009344,175621.117176,0.000000,85842.923979,102512.834978,-101372.124388,141479.644761
108,-0.009291,175258.768725,0.000000,85842.923979,102512.834978,-30209.848883,141479.644761
109,-0.009283,175201.859396,0.000000,85842.923979,102512.834978,222040.096068,141479.644761
110,-0.009282,175201.220701,110764.211211,85842.923979,102512.834978,185833.446712,141479.644761
111,-0.009260,175047.874542,0.000000,85842.923979,102512.834978,18423.414239,141479.644761
112,-0.009258,175033.170209,0.000000,85842.923979,102512.834978,20278.978012,141479.644761
113,-0.009146,174271.695055,0.000000,85842.923979,102512.834978,11454.186031,141479.644761
114,-0.009106,173999.677719,0.000000,85842.923979,102512.834978,-37491.857612,141479.644761
115,-0.009095,173925.466015,0.000000,85842.923979,102512.834978,-46972.364293,141479.644761
116,-0.009014,173370.397710,0.000000,85842.923979,102512.834978,-55627.809200,141479.644761
117,-0.008991,173214.735760,0.000000,85842.923979,102512.834978,16654.084301,141479.644761
118,-0.008935,172838.379737,0.000000,85842.923979,102512.834978,42018.422429,141479.644761
119,-0.008881,172464.660902,0.000000,85842.923979,102512.834978,63383.076735,141479.644761
120,-0.008861,172329.261338,0.000000,85842.923979,102512.834978,72056.839732,141479.644761
121,-0.008824,172080.267678,0.000000,85842.923979,102512.834978,121060.011882,141479.644761
122,-0.008806,171958.730455,0.000000,85842.923979,102512.834978,-104866.333946,141479.644761
123,-0.008762,171653.418615,110759.545716,85842.923979,102512.834978,6205.646395,141479.644761
124,-0.008760,171644.090672,0.000000,85842.923979,102512.834978,7310.869325,141479.644761
125,-0.008719,171359.838923,0.000000,85842.923979,102512.834978,68719.880916,141479.644761
126,-0.008686,171141.052889,0.000000,85842.923979,102512.834978,-109879.860975,141479.644761
127,-0.008671,171035.862856,0.000000,85842.923979,102512.834978,65603.230283,141479.644761
128,-0.008667,171009.847691,0.000000,85842.923979,102512.834978,27072.886694,141479.644761
129,-0.008656,170936.955454,0.000000,85842.923979,102512.834978,39803.868124,141479.644761
130,-0.008650,170891.436973,110758.544470,85842.923979,102512.834978,-38905.842454,141479.644761
131,-0.008649,170887.338148,0.000000,85842.923979,102512.834978,-47699.909181,141479.644761
132,-0.008625,170719.554316,0.000000,85842.923979,102512.834978,-129642.178866,141479.644761
133,-0.008587,170465.338481,0.000000,85842.923979,102512.834978,-25714.251160,141479.644761
134,-0.008530,170075.269756,0.000000,85842.923979,102512.834978,114449.388491,141479.644761
135,-0.008526,170048.921850,0.000000,85842.923979,102512.834978,14771.726743,141479.644761
136,-0.008404,169217.400260,0.000000,85842.923979,102512.834978,-119265.589607,141479.644761
137,-0.008311,168582.472978,0.000000,85842.923979,102512.834978,62307.271404,141479.644761
138,-0.008240,168093.675940,0.000000,85842.923979,102512.834978,-45210.486592,141479.644761
139,-0.008199,167819.680692,110754.511119,85842.923979,102512.834978,49387.815980,141479.644761
140,-0.008177,167669.495088,0.000000,85842.923979,102512.834978,-20807.513259,141479.644761
141,-0.008147,167462.611916,0.000000,85842.923979,102512.834978,17060.798129,141479.644761
142,-0.008146,167451.665157,0.000000,85842.923979,102512.834978,-28719.643481,141479.644761
143,-0.008140,167415.002024,0.000000,85842.923979,102512.834978,-49751.261541,141479.644761
144,-0.008082,167019.215942,0.000000,85842.923979,102512.834978,10957.965905,141479.644761
145,-0.008017,166571.525056,0.000000,85842.923979,102512.834978,-69178.333780,141479.644761
146,-0.007962,166195.422333,110752.380362,85842.923979,102512.834978,-13123.795070,141479.644761
147,-0.007939,166042.968394,0.000000,85842.923979,102512.834978,45933.042812,141479.644761
148,-0.007831,165306.147202,0.000000,85842.923979,102512.834978,-21325.705974,141479.644761
149,-0.007777,164934.663119,0.000000,85842.923979,102512.834978,114372.956840,141479.644761
150,-0.007715,164510.816195,0.000000,85842.923979,102512.834978,-4771.998728,141479.644761
151,-0.007713,164493.935183,0.000000,85842.923979,102512.834978,74177.302542,141479.644761
152,-0.007645,164030.061625,110749.541967,85842.923979,102512.834978,26710.774811,141479.644761
153,-0.007629,163924.685103,0.000000,85842.923979,102512.834978,6711.919791,141479.644761
154,-0.007560,163453.451781,0.000000,85842.923979,102512.834978,19285.820997,141479.644761
155,-0.007553,163400.485082,0.000000,85842.923979,102512.834978,33020.803965,141479.644761
156,-0.007520,163177.283347,0.000000,85842.923979,102512.834978,187629.153459,141479.644761
157,-0.007389,162284.443934,0.000000,85842.923979,102512.834978,18969.254917,141479.644761
158,-0.007336,161915.729971,0.000000,85842.923979,102512.834978,152750.378630,141479.644761
159,-0.007314,161771.150140,0.000000,85842.923979,102512.834978,-5563.659369,141479.644761
160,-0.007301,161677.439191,110746.461051,85842.923979,102512.834978,-97736.026486,141479.644761
161,-0.007282,161549.670692,110746.293820,85842.923979,102512.834978,-36895.713069,141479.644761
162,-0.007281,161542.795852,0.000000,85842.923979,102512.834978,56854.249494,141479.644761
163,-0.007208,161044.263640,0.000000,85842.923979,102512.834978,35396.692756,141479.644761
164,-0.007180,160849.289232,0.000000,85842.923979,102512.834978,121124.889763,141479.644761
165,-0.007176,160820.623924,0.000000,85842.923979,102512.834978,58135.221852,141479.644761
166,-0.007039,159887.212672,0.000000,85842.923979,102512.834978,-66192.156776,141479.644761
167,-0.006994,159579.230846,0.000000,85842.923979,102512.834978,-79810.713099,141479.644761
168,-0.006933,159160.033303,0.000000,85842.923979,102512.834978,-80509.483356,141479.644761
169,-0.006851,158597.223591,0.000000,85842.923979,102512.834978,-25788.391641,141479.644761
170,-0.006782,158123.700066,0.000000,85842.923979,102512.834978,91214.193154,141479.644761
171,-0.006742,157848.160634,0.000000,85842.923979,102512.834978,-59667.031429,141479.644761
172,-0.006737,157816.188672,0.000000,85842.923979,102512.834978,45760.626911,141479.644761
173,-0.006725,157732.610523,0.000000,85842.923979,102512.834978,-49134.657996,141479.644761
174,-0.006720,157696.796567,0.000000,85842.923979,102512.834978,-97286.464791,141479.644761
175,-0.006715,157664.550097,0.000000,85842.923979,102512.834978,8342.658424,141479.644761
176,-0.006684,157451.456591,0.000000,85842.923979,102512.834978,-4376.511529,141479.644761
177,-0.006673,157378.149599,0.000000,85842.923979,102512.834978,105768.668369,141479.644761
178,-0.006667,157334.041721,0.000000,85842.923979,102512.834978,-68361.312118,141479.644761
179,-0.006608,156933.552643,0.000000,85842.923979,102512.834978,-91786.202470,141479.644761
180,-0.006581,156744.850207,0.000000,85842.923979,102512.834978,-16091.325369,141479.644761
181,-0.006567,156647.338276,0.000000,85842.923979,102512.834978,-5751.828006,141479.644761
182,-0.006519,156319.667938,0.000000,85842.923979,102512.834978,51086.913494,141479.644761
183,-0.006496,156161.731063,0.000000,85842.923979,102512.834978,-2937.832379,141479.644761
184,-0.006473,156004.980059,0.000000,85842.923979,102512.834978,-68301.467111,141479.644761
185,-0.006466,155957.325746,0.000000,85842.923979,102512.834978,-41775.105968,141479.644761
186,-0.006458,155902.465401,0.000000,85842.923979,102512.834978,-102811.506823,141479.644761
187,-0.006441,155788.322969,0.000000,85842.923979,102512.834978,-93257.580637,141479.644761
188,-0.006436,155749.664066,0.000000,85842.923979,102512.834978,-88347.732155,141479.644761
189,-0.006419,155638.549136,0.000000,85842.923979,102512.834978,-50820.905782,141479.644761
190,-0.006400,155507.006982,0.000000,85842.923979,102512.834978,60621.555752,141479.644761
191,-0.006390,155434.848067,0.000000,85842.923979,102512.834978,101452.755294,141479.644761
192,-0.006351,155171.325051,0.000000,85842.923979,102512.834978,108228.087111,141479.644761
193,-0.006319,154947.981051,110737.666457,85842.923979,102512.834978,-102612.208149,141479.644761
194,-0.006308,154876.379244,0.000000,85842.923979,102512.834978,-132635.702766,141479.644761
195,-0.006306,154860.368042,110737.552143,85842.923979,102512.834978,-9592.056610,141479.644761
196,-0.006303,154838.297840,0.000000,85842.923979,102512.834978,84426.657545,141479.644761
197,-0.006280,154679.715715,0.000000,85842.923979,102512.834978,-41129.806054,141479.644761
198,-0.006238,154392.560151,0.000000,85842.923979,102512.834978,-91044.501660,141479.644761
199,-0.006181,154001.206765,0.000000,85842.923979,102512.834978,74073.808246,141479.644761
200,-0.006177,153975.288996,0.000000,85842.923979,102512.834978,16458.935378,141479.644761
201,-0.006153,153807.761293,0.000000,85842.923979,102512.834978,-69932.822242,141479.644761
202,-0.006065,153206.470252,0.000000,85842.923979,102512.834978,-122040.365181,141479.644761
203,-0.006053,153119.195951,110735.281388,85842.923979,102512.834978,70760.119151,141479.644761
204,-0.006018,152881.174657,0.000000,85842.923979,102512.834978,-133730.962686,141479.644761
205,-0.005994,152713.726618,0.000000,85842.923979,102512.834978,85140.319202,141479.644761
206,-0.005991,152697.909297,0.000000,85842.923979,102512.834978,36933.034092,141479.644761
207,-0.005946,152389.347653,0.000000,85842.923979,102512.834978,143667.239223,141479.644761
208,-0.005939,152341.966632,0.000000,85842.923979,102512.834978,59581.486771,141479.644761
209,-0.005882,151948.242933,0.000000,85842.923979,102512.834978,-60959.064000,141479.644761
210,-0.005806,151421.339736,110733.069080,85842.923979,102512.834978,-19664.755114,141479.644761
211,-0.005786,151287.563968,0.000000,85842.923979,102512.834978,-37549.391059,141479.644761
212,-0.005786,151284.706625,0.000000,85842.923979,102512.834978,53042.532752,141479.644761
213,-0.005750,151036.217549,0.000000,85842.923979,102512.834978,-42090.398388,141479.644761
214,-0.005723,150855.456003,110732.332172,85842.923979,102512.834978,38544.793002,141479.644761
215,-0.005689,150618.349158,0.000000,85842.923979,102512.834978,-19905.610203,141479.644761
216,-0.005546,149637.848414,0.000000,85842.923979,102512.834978,65756.770243,141479.644761
217,-0.005451,148978.307624,0.000000,85842.923979,102512.834978,32970.917520,141479.644761
218,-0.005445,148943.074244,0.000000,85842.923979,102512.834978,-16188.265597,141479.644761
219,-0.005295,147908.753184,0.000000,85842.923979,102512.834978,-167166.448221,141479.644761
220,-0.005261,147669.226943,0.000000,85842.923979,102512.834978,-20510.042298,141479.644761
221,-0.005256,147638.706475,0.000000,85842.923979,102512.834978,19808.222503,141479.644761
222,-0.005206,147290.962104,0.000000,85842.923979,102512.834978,-37256.504791,141479.644761
223,-0.005187,147160.073653,0.000000,85842.923979,102512.834978,-105575.032580,141479.644761
224,-0.005153,146930.157934,0.000000,85842.923979,102512.834978,131408.114081,141479.644761
225,-0.005145,146874.769885,0.000000,85842.923979,102512.834978,14253.284668,141479.644761
226,-0.005026,146054.520731,0.000000,85842.923979,102512.834978,-3786.187387,141479.644761
227,-0.004932,145406.523732,0.000000,85842.923979,102512.834978,-1569.354820,141479.644761
228,-0.004909,145243.553785,110725.036708,85842.923979,102512.834978,-38832.630288,141479.644761
229,-0.004884,145075.644200,0.000000,85842.923979,102512.834978,-54321.011945,141479.644761
230,-0.004798,144480.595660,0.000000,85842.923979,102512.834978,-14422.209163,141479.644761
231,-0.004780,144353.843088,0.000000,85842.923979,102512.834978,-20010.025985,141479.644761
232,-0.004696,143777.173846,0.000000,85842.923979,102512.834978,79428.916573,141479.644761
233,-0.004522,142574.411274,0.000000,85842.923979,102512.834978,67324.886399,141479.644761
234,-0.004507,142467.802323,0.000000,85842.923979,102512.834978,-82305.531192,141479.644761
235,-0.004506,142461.731949,0.000000,85842.923979,102512.834978,13996.235889,141479.644761
236,-0.004504,142446.964941,0.000000,85842.923979,102512.834978,-26543.678543,141479.644761
237,-0.004497,142397.668898,0.000000,85842.923979,102512.834978,-58749.552562,141479.644761
238,-0.004489,142343.565894,0.000000,85842.923979,102512.834978,2094.357927,141479.644761
239,-0.004430,141937.616531,0.000000,85842.923979,102512.834978,-14210.443110,141479.644761
240,-0.004375,141555.544603,0.000000,85842.923979,102512.834978,-92236.186059,141479.644761
241,-0.004343,141330.862179,0.000000,85842.923979,102512.834978,67364.271339,141479.644761
242,-0.004227,140534.039980,0.000000,85842.923979,102512.834978,-64236.305231,141479.644761
243,-0.004215,140446.494689,0.000000,85842.923979,102512.834978,87158.441650,141479.644761
244,-0.004205,140380.656375,0.000000,85842.923979,102512.834978,60163.447660,141479.644761
245,-0.004205,140377.678833,0.000000,85842.923979,102512.834978,39270.697772,141479.644761
246,-0.004174,140162.416111,0.000000,85842.923979,102512.834978,-78575.866380,141479.644761
247,-0.004052,139320.878605,0.000000,85842.923979,102512.834978,-19237.786493,141479.644761
248,-0.004042,139252.969010,0.000000,85842.923979,102512.834978,-13993.173683,141479.644761
249,-0.003957,138658.796325,110716.507886,85842.923979,102512.834978,-28524.423700,141479.644761
250,-0.003898,138254.876387,0.000000,85842.923979,102512.834978,-6835.926231,141479.644761
251,-0.003868,138044.958387,0.000000,85842.923979,102512.834978,-68032.006464,141479.644761
252,-0.003854,137949.626908,0.000000,85842.923979,102512.834978,-68840.022766,141479.644761
253,-0.003728,137075.718099,110714.462932,85842.923979,102512.834978,-34954.732854,141479.644761
254,-0.003658,136587.624604,0.000000,85842.923979,102512.834978,-130199.039277,141479.644761
255,-0.003655,136565.356299,0.000000,85842.923979,102512.834978,120195.619388,141479.644761
256,-0.003636,136435.386145,0.000000,85842.923979,102512.834978,43450.528223,141479.644761
257,-0.003604,136209.893900,0.000000,85842.923979,102512.834978,-111406.935338,141479.644761
258,-0.003566,135947.983296,0.000000,85842.923979,102512.834978,23004.975651,141479.644761
259,-0.003545,135800.317210,0.000000,85842.923979,102512.834978,33720.128748,141479.644761
260,-0.003519,135622.342979,110712.587524,85842.923979,102512.834978,-22212.596915,141479.644761
261,-0.003502,135507.894117,0.000000,85842.923979,102512.834978,32221.537259,141479.644761
262,-0.003482,135369.337186,0.000000,85842.923979,102512.834978,-58787.125435,141479.644761
263,-0.003454,135168.491514,110712.002284,85842.923979,102512.834978,-156500.591733,141479.644761
264,-0.003449,135138.090401,0.000000,85842.923979,102512.834978,41386.112277,141479.644761
265,-0.003351,134453.762918,0.000000,85842.923979,102512.834978,77937.462327,141479.644761
266,-0.003305,134136.952791,0.000000,85842.923979,102512.834978,-56993.997128,141479.644761
267,-0.003292,134044.977895,0.000000,85842.923979,102512.834978,42359.262332,141479.644761
268,-0.003262,133838.567101,0.000000,85842.923979,102512.834978,-104548.795313,141479.644761
269,-0.003194,133360.650371,110709.673022,85842.923979,102512.834978,-11129.554663,141479.644761
270,-0.003167,133175.206813,0.000000,85842.923979,102512.834978,-41321.052871,141479.644761
271,-0.003153,133078.887920,0.000000,85842.923979,102512.834978,34777.564419,141479.644761
272,-0.003140,132987.137889,0.000000,85842.923979,102512.834978,88516.833922,141479.644761
273,-0.003131,132926.540245,0.000000,85842.923979,102512.834978,23755.437838,141479.644761
274,-0.003126,132890.233414,0.000000,85842.923979,102512.834978,57839.489653,141479.644761
275,-0.003120,132846.908573,0.000000,85842.923979,102512.834978,121060.638597,141479.644761
276,-0.003118,132837.227006,0.000000,85842.923979,102512.834978,-74459.309411,141479.644761
277,-0.003118,132837.149579,0.000000,85842.923979,102512.834978,-72821.342367,141479.644761
278,-0.003086,132615.018520,110708.713257,85842.923979,102512.834978,-11199.472208,141479.644761
279,-0.003067,132478.361595,0.000000,85842.923979,102512.834978,-16207.900718,141479.644761
280,-0.002990,131942.399541,0.000000,85842.923979,102512.834978,-12502.128789,141479.644761
281,-0.002923,131474.503877,0.000000,85842.923979,102512.834978,-3277.146073,141479.644761
282,-0.002881,131182.480778,0.000000,85842.923979,102512.834978,2334.497013,141479.644761
283,-0.002861,131043.523619,0.000000,85842.923979,102512.834978,-2693.514992,141479.644761
284,-0.002860,131038.899703,0.000000,85842.923979,102512.834978,-34949.200846,141479.644761
285,-0.002804,130650.643535,0.000000,85842.923979,102512.834978,17795.028671,141479.644761
286,-0.002791,130555.598149,0.000000,85842.923979,102512.834978,-124757.092334,141479.644761
287,-0.002718,130046.853463,0.000000,85842.923979,102512.834978,19008.518082,141479.644761
288,-0.002698,129907.612573,0.000000,85842.923979,102512.834978,-61106.807771,141479.644761
289,-0.002647,129554.015542,0.000000,85842.923979,102512.834978,-24020.413187,141479.644761
290,-0.002608,129284.374545,0.000000,85842.923979,102512.834978,21933.861591,141479.644761
291,-0.002556,128914.875053,0.000000,85842.923979,102512.834978,-24463.132242,141479.644761
292,-0.002474,128342.505757,0.000000,85842.923979,102512.834978,-88220.258759,141479.644761
293,-0.002464,128272.880397,0.000000,85842.923979,102512.834978,13989.456053,141479.644761
294,-0.002403,127848.765706,110702.591611,85842.923979,102512.834978,73478.843042,141479.644761
295,-0.002397,127807.523257,0.000000,85842.923979,102512.834978,69014.350488,141479.644761
296,-0.002392,127774.664714,110702.496628,85842.923979,102512.834978,74141.231704,141479.644761
297,-0.002381,127696.263904,0.000000,85842.923979,102512.834978,47057.444491,141479.644761
298,-0.002340,127410.791102,0.000000,85842.923979,102512.834978,-25045.886196,141479.644761
299,-0.002240,126712.570838,0.000000,85842.923979,102512.834978,51705.936780,141479.644761
300,-0.002155,126118.169655,0.000000,85842.923979,102512.834978,22789.895691,141479.644761
301,-0.002146,126049.501281,0.000000,85842.923979,102512.834978,8794.800425,141479.644761
302,-0.002125,125902.945737,0.000000,85842.923979,102512.834978,6097.736199,141479.644761
303,-0.002085,125624.097092,0.000000,85842.923979,102512.834978,-47239.971713,141479.644761
304,-0.002068,125504.026670,0.000000,85842.923979,102512.834978,41299.396999,141479.644761
305,-0.002037,125287.891806,110699.312611,85842.923979,102512.834978,33175.354418,141479.644761
306,-0.002021,125176.932006,0.000000,85842.923979,102512.834978,25169.185094,141479.644761
307,-0.001954,124706.862860,110698.569688,85842.923979,102512.834978,-49771.097288,141479.644761
308,-0.001902,124343.765407,0.000000,85842.923979,102512.834978,109266.922874,141479.644761
309,-0.001831,123848.240537,0.000000,85842.923979,102512.834978,29897.215817,141479.644761
310,-0.001815,123731.716925,0.000000,85842.923979,102512.834978,-38819.548330,141479.644761
311,-0.001811,123702.190115,0.000000,85842.923979,102512.834978,-32342.203897,141479.644761
312,-0.001775,123455.423297,110696.970902,85842.923979,102512.834978,77512.388063,141479.644761
313,-0.001769,123410.857478,0.000000,85842.923979,102512.834978,33209.097203,141479.644761
314,-0.001748,123263.888700,0.000000,85842.923979,102512.834978,48940.395041,141479.644761
315,-0.001686,122827.547700,0.000000,85842.923979,102512.834978,-12064.999998,141479.644761
316,-0.001662,122658.348915,0.000000,85842.923979,102512.834978,-32197.081551,141479.644761
