#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet
82,2019-04-12,14,1843246.359547,1794798.112235,0.000000,2010885.600445,CPTY_A
83,2019-04-26,14,1875914.021850,1811705.509710,0.000000,1998282.277881,CPTY_A
84,2019-05-10,14,1838125.330449,1800697.118152,0.000000,1962667.525500,CPTY_A
85,2019-05-24,14,1880960.032825,1815854.783973,107718.523924,2044865.111167,CPTY_A
86,2019-06-07,14,1837392.084339,1784377.625373,0.000000,2007213.857318,CPTY_A
87,2019-06-21,14,1834818.151447,1796251.594592,0.000000,1981597.197922,CPTY_A
88,2019-07-05,14,1929916.759967,1835750.981254,0.000000,2108780.054622,CPTY_A
89,2019-07-19,14,1888046.937474,1818879.735004,0.000000,2124675.267341,CPTY_A
90,2019-08-02,14,1808292.862770,1763922.408504,0.000000,2051665.328967,CPTY_A
91,2019-08-16,14,1864117.924076,1799080.139151,0.000000,2112971.967341,CPTY_A
92,2019-08-30,14,1870035.740148,1772381.841341,-176510.794468,1972375.473993,CPTY_A
93,2019-09-13,14,1825323.170271,1762651.105004,0.000000,1844995.763696,CPTY_A
94,2019-09-27,14,1841586.620023,1789674.778608,0.000000,1990979.581573,CPTY_A
95,2019-10-11,14,1894514.285789,1818511.307631,0.000000,2240511.745239,CPTY_A
96,2019-10-25,14,1871626.353496,1742972.016386,0.000000,1894254.893895,CPTY_A
97,2019-11-08,14,1848029.992390,1792085.773149,0.000000,1999936.753700,CPTY_A
98,2019-11-22,14,1842383.597362,1779778.972421,104738.150476,1901539.501338,CPTY_A
99,2019-12-06,14,1853015.141431,1788537.519508,0.000000,2069767.895408,CPTY_A
100,2019-12-20,14,1852540.738136,1783984.252988,0.000000,2093807.545081,CPTY_A
101,2020-01-03,14,1819495.140501,1766578.781466,0.000000,1946820.472164,CPTY_A
102,2020-01-17,14,1831836.761455,1771107.120697,0.000000,1789904.178085,CPTY_A
103,2020-01-31,14,1848440.991936,1778897.724106,0.000000,2022075.036252,CPTY_A
104,2020-02-14,14,1822442.840521,1747185.028779,0.000000,1823183.439293,CPTY_A
105,2020-02-28,14,1810160.372743,1735774.844421,-165319.136945,2078266.798215,CPTY_A
106,2020-03-13,14,1855937.444231,1785120.792690,0.000000,1887819.957055,CPTY_A
107,2020-03-27,18,1847478.730721,1769609.832559,0.000000,2045282.502714,CPTY_A
108,2020-04-14,10,1876666.602491,1779018.381345,0.000000,2073604.347792,CPTY_A
109,2020-04-24,14,1874026.928933,1784182.203825,0.000000,2092384.417247,CPTY_A
110,2020-05-08,14,1815492.559294,1738807.199888,0.000000,2040575.551922,CPTY_A
111,2020-05-22,14,1801437.133092,1730666.914368,122727.998158,1997078.041710,CPTY_A
112,2020-06-05,14,1765402.416174,1714655.275218,0.000000,1927795.207982,CPTY_A
113,2020-06-19,17,1871194.599781,1768922.698263,0.000000,1990023.973534,CPTY_A
114,2020-07-06,11,1695441.316989,1635266.701321,0.000000,1882902.146686,CPTY_A
115,2020-07-17,14,1939276.617481,1823038.304120,0.000000,2055081.047174,CPTY_A
116,2020-07-31,14,1819549.623640,1756663.158419,0.000000,1904407.751577,CPTY_A
117,2020-08-14,14,1807550.686410,1726063.628474,0.000000,1970600.543125,CPTY_A
118,2020-08-28,14,1825446.890353,1739730.348256,-155265.079437,2047672.811563,CPTY_A
119,2020-09-11,14,1819967.311659,1734034.283716,0.000000,1990741.736036,CPTY_A
120,2020-09-25,14,1832919.551532,1733197.784434,0.000000,2075266.512586,CPTY_A
121,2020-10-09,14,1855105.191171,1761788.357624,0.000000,2268045.499202,CPTY_A
122,2020-10-23,14,1814810.819563,1733532.053984,0.000000,1781123.723834,CPTY_A
123,2020-11-06,14,1846428.453827,1749928.828759,0.000000,1973873.513957,CPTY_A
124,2020-11-20,14,1823036.924312,1737402.314570,0.000000,2072819.064342,CPTY_A
125,2020-12-04,14,1834164.887907,1749725.492000,118994.681257,1917366.387464,CPTY_A
126,2020-12-18,17,1863236.966568,1762288.736373,0.000000,1966570.980786,CPTY_A
127,2021-01-04,11,1774683.413608,1698469.554108,0.000000,1963344.877250,CPTY_A
128,2021-01-15,14,1791108.163159,1717570.828943,0.000000,2101539.020801,CPTY_A
129,2021-01-29,14,1819298.555765,1708303.031548,0.000000,1972479.808787,CPTY_A
130,2021-02-12,14,1684096.160431,1594325.556105,0.000000,1623136.726043,CPTY_A
131,2021-02-26,14,1693425.406976,1597398.298853,-142880.933393,1638669.881225,CPTY_A
132,2021-03-12,14,1714693.641734,1594288.986866,0.000000,1985368.199001,CPTY_A
133,2021-03-26,14,1695411.923799,1612085.585411,0.000000,1830454.686517,CPTY_A
134,2021-04-09,14,1658274.188107,1581779.433710,0.000000,1716839.267609,CPTY_A
135,2021-04-23,14,1722697.742782,1610286.276064,0.000000,1993179.240668,CPTY_A
136,2021-05-07,14,1686478.603648,1462316.225590,0.000000,1884435.022623,CPTY_A
137,2021-05-21,14,1791463.182537,1604537.711501,0.000000,1929521.759155,CPTY_A
138,2021-06-04,14,1644361.921460,1561275.095079,139677.853741,1853637.319019,CPTY_A
139,2021-06-18,14,1727512.307831,1607574.341817,0.000000,2153293.367594,CPTY_A
140,2021-07-02,14,1692245.053441,1597834.440177,0.000000,1692459.283134,CPTY_A
141,2021-07-16,14,1665903.639010,1585544.650788,0.000000,1776238.373368,CPTY_A
142,2021-07-30,14,1611150.483176,1568588.331823,0.000000,1823370.124608,CPTY_A
143,2021-08-13,14,1606222.482651,1554941.826777,0.000000,1798458.959020,CPTY_A
144,2021-08-27,14,1710076.715378,1593504.982666,-139115.218935,1880627.845475,CPTY_A
145,2021-09-10,14,1682899.145221,1581393.997162,0.000000,1825808.816208,CPTY_A
146,2021-09-24,14,1701009.898274,1596100.992956,0.000000,1891281.196476,CPTY_A
147,2021-10-08,14,1712070.338596,1578395.024995,0.000000,1997125.241230,CPTY_A
148,2021-10-22,14,1716740.443956,1606254.596181,0.000000,1753903.755363,CPTY_A
149,2021-11-05,14,1688736.110022,1605910.492226,0.000000,1875832.220735,CPTY_A
150,2021-11-19,14,1619027.221110,1543553.829848,0.000000,1768730.304106,CPTY_A
151,2021-12-03,14,1735077.861391,1615991.163621,132807.336822,2197912.536299,CPTY_A
152,2021-12-17,18,1698158.061512,1606897.389181,0.000000,1696565.786087,CPTY_A
153,2022-01-04,10,1675613.188255,1576473.600108,0.000000,1846150.645462,CPTY_A
154,2022-01-14,14,1640426.714810,1549237.351660,0.000000,1769641.481702,CPTY_A
155,2022-01-28,14,1686334.809806,1557816.737077,0.000000,2157405.007060,CPTY_A
156,2022-02-11,14,1771834.006401,1648401.983782,0.000000,2177515.287690,CPTY_A
157,2022-02-25,14,1631514.593664,1551425.585420,-130525.136441,1749829.207358,CPTY_A
158,2022-03-11,14,1702141.606056,1567310.681696,0.000000,1894796.739144,CPTY_A
159,2022-03-25,14,1651872.101248,1563846.757305,0.000000,1868730.601320,CPTY_A
160,2022-04-08,14,1683215.715003,1571366.104706,0.000000,1775596.352821,CPTY_A
161,2022-04-22,14,1700764.267621,1582266.986273,0.000000,1789879.997546,CPTY_A
162,2022-05-06,14,1667140.410201,1581511.435240,0.000000,1980258.182171,CPTY_A
163,2022-05-20,14,1691299.562282,1587525.222640,0.000000,1931229.534817,CPTY_A
164,2022-06-03,14,1667631.177082,1566188.036035,137024.739231,1684036.515372,CPTY_A
165,2022-06-17,14,1667110.126426,1548091.529072,0.000000,1618191.829530,CPTY_A
166,2022-07-01,14,1705965.969978,1601423.422240,0.000000,2043529.044456,CPTY_A
167,2022-07-15,14,1673863.045562,1555175.809469,0.000000,1760367.840275,CPTY_A
168,2022-07-29,14,1665842.308931,1556329.409684,0.000000,1687798.125094,CPTY_A
169,2022-08-12,14,1664610.364655,1557121.487142,0.000000,2028110.235452,CPTY_A
170,2022-08-26,14,1711761.042798,1581364.172297,-128308.975733,1894185.404828,CPTY_A
171,2022-09-09,14,1657509.703662,1555198.770545,0.000000,1687296.012762,CPTY_A
172,2022-09-23,14,1659873.106881,1531172.484226,0.000000,2099829.574088,CPTY_A
173,2022-10-07,14,1688706.939382,1576355.992148,0.000000,1879309.817326,CPTY_A
174,2022-10-21,14,1659913.566978,1570407.929246,0.000000,1796774.915510,CPTY_A
175,2022-11-04,14,1668724.466718,1543787.612722,0.000000,1877812.836653,CPTY_A
176,2022-11-18,14,1669637.238468,1550576.399057,0.000000,1886495.409198,CPTY_A
177,2022-12-02,14,1657072.652702,1533622.414273,134384.302386,1895002.412396,CPTY_A
178,2022-12-16,14,1664991.207355,1549793.505352,0.000000,1864318.613672,CPTY_A
179,2022-12-30,14,1654117.527438,1537666.370920,0.000000,1881634.834275,CPTY_A
180,2023-01-13,14,1657702.153493,1551736.355298,0.000000,1684269.712019,CPTY_A
181,2023-01-27,14,1624765.858702,1522519.317249,0.000000,1699267.708187,CPTY_A
182,2023-02-10,14,1660092.672742,1545177.389022,0.000000,1862866.124465,CPTY_A
183,2023-02-24,14,1622497.895483,1532860.061060,-121028.943656,1852468.694857,CPTY_A
184,2023-03-10,14,1712067.925168,1501785.285225,0.000000,1973848.495717,CPTY_A
185,2023-03-24,18,1717887.283206,1533794.782545,0.000000,2167002.652397,CPTY_A
186,2023-04-11,10,1626963.546314,1539780.455892,0.000000,1686355.781400,CPTY_A
187,2023-04-21,14,1637353.985769,1535540.478360,0.000000,1980490.853910,CPTY_A
188,2023-05-05,14,1752601.260986,1581983.246226,0.000000,1998570.055392,CPTY_A
189,2023-05-19,14,1599154.308777,1522622.376293,0.000000,1675186.311156,CPTY_A
190,2023-06-02,14,1639707.848346,1516108.623383,145175.091461,2057980.505392,CPTY_A
191,2023-06-16,14,1639399.651264,1527942.900359,0.000000,1804874.802941,CPTY_A
192,2023-06-30,14,1682300.907309,1546958.416833,0.000000,1945049.313160,CPTY_A
193,2023-07-14,14,1688440.324148,1560477.219217,0.000000,1998607.744893,CPTY_A
194,2023-07-28,14,1668791.362756,1522136.865855,0.000000,1806271.023896,CPTY_A
195,2023-08-11,14,1649531.161212,1528506.315010,0.000000,1828014.771101,CPTY_A
196,2023-08-25,14,1675726.246728,1542108.426344,-114581.543118,2095303.788747,CPTY_A
197,2023-09-08,14,1691655.857006,1548844.650690,0.000000,2046155.694657,CPTY_A
198,2023-09-22,14,1676983.810511,1532784.213613,0.000000,2127984.659998,CPTY_A
199,2023-10-06,14,1669490.845505,1531983.456668,0.000000,1936588.278613,CPTY_A
200,2023-10-20,14,1643671.321407,1513500.553093,0.000000,1929418.239858,CPTY_A
201,2023-11-03,14,1658095.415479,1544481.561872,0.000000,1979915.476611,CPTY_A
202,2023-11-17,14,1660481.548733,1510245.858609,0.000000,1733569.326052,CPTY_A
203,2023-12-01,14,1687622.017075,1497540.397019,142790.687057,1890138.536978,CPTY_A
204,2023-12-15,14,1650719.901425,1532413.282239,0.000000,1967236.222017,CPTY_A
205,2023-12-29,14,1681264.652768,1519519.214426,0.000000,1957436.787823,CPTY_A
206,2024-01-12,14,1656191.848317,1512720.915158,0.000000,1944820.744643,CPTY_A
207,2024-01-26,14,1658965.334838,1536287.191192,0.000000,1894941.621257,CPTY_A
208,2024-02-09,14,1629311.179381,1497452.855715,0.000000,1748328.544736,CPTY_A
209,2024-02-23,14,1580923.336181,1481691.386437,-106094.964181,1711774.330726,CPTY_A
210,2024-03-08,14,1698507.955571,1499898.155884,0.000000,1963727.014728,CPTY_A
211,2024-03-22,14,1655478.152935,1505651.489335,0.000000,1713621.768008,CPTY_A
212,2024-04-05,14,1637857.207408,1506623.520572,0.000000,1836658.072338,CPTY_A
213,2024-04-19,14,1678678.057482,1504206.598037,0.000000,2005091.159205,CPTY_A
214,2024-05-03,14,1660494.222474,1457845.222217,0.000000,2046479.023256,CPTY_A
215,2024-05-17,14,1620315.644916,1497284.874235,0.000000,1795357.982636,CPTY_A
216,2024-05-31,14,1627525.127533,1487812.626412,158952.805743,1778779.608752,CPTY_A
217,2024-06-14,14,1592373.333869,1466988.525227,0.000000,1971251.569280,CPTY_A
218,2024-06-28,14,1659452.777192,1462012.935584,0.000000,1984623.291404,CPTY_A
219,2024-07-12,14,1599340.402337,1491045.473683,0.000000,1731715.053369,CPTY_A
220,2024-07-26,14,1652034.442587,1509759.676224,0.000000,1885635.767284,CPTY_A
221,2024-08-09,14,1639143.938740,1489815.143814,0.000000,1835250.752148,CPTY_A
222,2024-08-23,14,1646529.995152,1505688.709341,-99255.130346,1991599.269388,CPTY_A
223,2024-09-06,14,1621975.205563,1479698.936601,0.000000,1791072.384025,CPTY_A
224,2024-09-20,14,1625344.003001,1477557.893967,0.000000,1895523.465277,CPTY_A
225,2024-10-04,14,1592964.076659,1461015.783847,0.000000,1884441.587286,CPTY_A
226,2024-10-18,14,1628304.902847,1500910.308034,0.000000,1832636.791897,CPTY_A
227,2024-11-01,14,1577063.241028,1482319.703284,0.000000,1745439.874648,CPTY_A
228,2024-11-15,14,1636032.163636,1478363.092459,0.000000,1878711.490805,CPTY_A
229,2024-11-29,14,1659789.136010,1495341.564583,153576.502458,1832176.440386,CPTY_A
230,2024-12-13,14,1628111.157388,1472025.625310,0.000000,1894352.957691,CPTY_A
231,2024-12-27,14,1585771.621238,1479827.602988,0.000000,1722062.842702,CPTY_A
232,2025-01-10,14,1617820.253496,1477369.678528,0.000000,1949399.317278,CPTY_A
233,2025-01-24,14,1628039.668470,1491485.899901,0.000000,2082890.645462,CPTY_A
234,2025-02-07,14,1635494.979219,1458758.417920,0.000000,1871399.885705,CPTY_A
235,2025-02-21,14,1611930.854353,1451607.478538,-95412.985579,1978223.233308,CPTY_A
236,2025-03-07,14,1629021.094965,1486031.540399,0.000000,1835590.201352,CPTY_A
237,2025-03-21,14,1671570.819606,1420559.279506,0.000000,2006865.122845,CPTY_A
238,2025-04-04,18,1627990.711380,1472806.220580,0.000000,1861329.181495,CPTY_A
239,2025-04-22,10,1633487.058769,1481822.439047,0.000000,2014662.291418,CPTY_A
240,2025-05-02,14,1615020.552682,1446574.063462,0.000000,1835151.281432,CPTY_A
241,2025-05-16,14,1655362.151547,1479568.084405,0.000000,1851801.406855,CPTY_A
242,2025-05-30,14,1579364.622856,1431579.288269,158727.132237,1920122.237147,CPTY_A
243,2025-06-13,14,1616290.638983,1465531.176718,0.000000,1772875.327997,CPTY_A
244,2025-06-27,14,1692558.083553,1519641.586775,0.000000,1829568.387655,CPTY_A
245,2025-07-11,14,1606088.133858,1438686.012180,0.000000,1862284.057364,CPTY_A
246,2025-07-25,14,1634717.508956,1484990.740021,0.000000,1868531.254929,CPTY_A
247,2025-08-08,14,1643355.685160,1479292.194653,0.000000,1767579.084319,CPTY_A
248,2025-08-22,14,57915.257270,42929.536828,682149.736275,70394.642815,CPTY_A
249,2025-09-05,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
250,2025-09-19,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
251,2025-10-03,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
252,2025-10-17,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
253,2025-10-31,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
254,2025-11-14,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
255,2025-11-28,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
256,2025-12-12,17,0.000000,0.000000,0.000000,0.000000,CPTY_A
257,2025-12-29,11,0.000000,0.000000,0.000000,0.000000,CPTY_A
258,2026-01-09,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
259,2026-01-23,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
260,2026-02-06,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
261,2026-02-20,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
262,2026-03-06,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
263,2026-03-20,18,0.000000,0.000000,0.000000,0.000000,CPTY_A
264,2026-04-07,10,0.000000,0.000000,0.000000,0.000000,CPTY_A
265,2026-04-17,18,0.000000,0.000000,0.000000,0.000000,CPTY_A
266,2026-05-05,10,0.000000,0.000000,0.000000,0.000000,CPTY_A
267,2026-05-15,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
268,2026-05-29,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
