#TimeStep,Date,DaysInPeriod,ZeroOrderDIM,AverageDIM,AverageFLOW,SimpleDIM,NettingSet
435,2032-10-22,14,29743.923798,31028.147272,0.000000,36199.281686,CPTY_A
436,2032-11-05,14,30394.244178,31736.421614,0.000000,39971.214898,CPTY_A
437,2032-11-19,14,30138.764051,31656.099919,0.000000,38251.648760,CPTY_A
438,2032-12-03,14,30865.509943,32235.874873,0.000000,41244.352406,CPTY_A
439,2032-12-17,18,31385.394640,32930.771192,0.000000,39530.556348,CPTY_A
440,2033-01-04,10,29423.019153,30834.986590,0.000000,36447.672584,CPTY_A
441,2033-01-14,14,31265.544775,32911.255163,0.000000,40020.544735,CPTY_A
442,2033-01-28,14,30267.785702,31740.564303,0.000000,41641.757180,CPTY_A
443,2033-02-11,14,31259.359178,32878.440703,0.000000,42080.209322,CPTY_A
444,2033-02-25,14,31094.739859,32740.133139,56436.988768,37985.828263,CPTY_A
445,2033-03-11,14,27532.400900,28862.243328,0.000000,35558.213861,CPTY_A
446,2033-03-25,14,23034.675442,24433.501322,0.000000,30798.535665,CPTY_A
447,2033-04-08,14,25441.911332,26738.128417,0.000000,33825.189599,CPTY_A
448,2033-04-22,14,24691.349566,25909.746609,0.000000,35144.950422,CPTY_A
449,2033-05-06,14,24619.861748,25898.806471,0.000000,32389.365534,CPTY_A
450,2033-05-20,14,25027.137056,26379.297051,0.000000,32145.009894,CPTY_A
451,2033-06-03,14,26545.548509,27699.149589,0.000000,36426.339627,CPTY_A
452,2033-06-17,14,25253.447845,26772.376329,0.000000,34052.469378,CPTY_A
453,2033-07-01,14,23746.544007,24869.294817,0.000000,29721.049448,CPTY_A
454,2033-07-15,14,25686.694534,27134.655824,0.000000,32422.434234,CPTY_A
455,2033-07-29,14,25224.079967,26352.467280,0.000000,33297.955802,CPTY_A
456,2033-08-12,14,23819.291053,25302.961396,0.000000,32499.060445,CPTY_A
457,2033-08-26,14,24282.810853,25779.314661,-13379.352601,30936.562183,CPTY_A
458,2033-09-09,14,20216.771239,21364.278391,0.000000,28280.181742,CPTY_A
459,2033-09-23,14,19932.655924,21103.223276,0.000000,26559.075849,CPTY_A
460,2033-10-07,14,19448.077077,20630.260151,0.000000,26933.524435,CPTY_A
461,2033-10-21,14,19209.639561,20437.594125,0.000000,25218.387775,CPTY_A
462,2033-11-04,14,19857.506658,21146.383636,0.000000,27736.711730,CPTY_A
463,2033-11-18,14,19992.656991,21184.910381,0.000000,26884.220582,CPTY_A
464,2033-12-02,14,19985.143638,21272.787198,0.000000,27373.706628,CPTY_A
465,2033-12-16,14,20212.046833,21515.816774,0.000000,27143.001939,CPTY_A
466,2033-12-30,14,19536.999382,20755.780463,0.000000,26399.979584,CPTY_A
467,2034-01-13,14,19893.543229,21096.942780,0.000000,24609.858653,CPTY_A
468,2034-01-27,14,21268.395737,22620.819181,0.000000,28172.479068,CPTY_A
469,2034-02-10,14,20447.023991,21710.089114,0.000000,28986.613993,CPTY_A
470,2034-02-24,14,20084.130372,21424.089930,55831.566528,24370.915817,CPTY_A
471,2034-03-10,14,15018.792442,16017.785406,0.000000,19419.968191,CPTY_A
472,2034-03-24,18,14991.125169,16004.994001,0.000000,19275.247633,CPTY_A
473,2034-04-11,10,14662.810826,15638.860563,0.000000,18187.865402,CPTY_A
474,2034-04-21,14,14525.798330,15535.180435,0.000000,19646.508758,CPTY_A
475,2034-05-05,14,14175.265898,15161.998372,0.000000,17595.868755,CPTY_A
476,2034-05-19,14,15398.354389,16497.359722,0.000000,22141.216020,CPTY_A
477,2034-06-02,14,14309.126834,15350.595801,0.000000,17661.539367,CPTY_A
478,2034-06-16,14,14277.886575,15275.367083,0.000000,17437.984101,CPTY_A
479,2034-06-30,14,15291.418029,16396.892610,0.000000,20223.833713,CPTY_A
480,2034-07-14,14,14453.179145,15460.059413,0.000000,18751.483751,CPTY_A
481,2034-07-28,14,14483.983980,15537.814110,0.000000,18369.031898,CPTY_A
482,2034-08-11,14,14116.642824,15110.517177,0.000000,18810.951948,CPTY_A
483,2034-08-25,14,14226.605862,15230.486524,-13567.530118,18669.743123,CPTY_A
484,2034-09-08,14,10263.953554,11011.117023,0.000000,13712.987154,CPTY_A
485,2034-09-22,14,10227.651030,10985.175449,0.000000,14200.655892,CPTY_A
486,2034-10-06,14,9630.969009,10353.428267,0.000000,12681.128872,CPTY_A
487,2034-10-20,14,9936.746611,10678.560998,0.000000,12766.959196,CPTY_A
488,2034-11-03,14,9680.885548,10415.185492,0.000000,12467.612331,CPTY_A
489,2034-11-17,14,9944.149425,10705.265959,0.000000,12660.148845,CPTY_A
490,2034-12-01,14,10126.852959,10943.431366,0.000000,13128.693519,CPTY_A
491,2034-12-15,14,9689.051277,10440.444167,0.000000,13103.954586,CPTY_A
492,2034-12-29,14,9877.123018,10632.122463,0.000000,12910.990816,CPTY_A
493,2035-01-12,14,9981.244728,10764.431479,0.000000,12705.426209,CPTY_A
494,2035-01-26,14,10080.879256,10850.218648,0.000000,13053.834040,CPTY_A
495,2035-02-09,14,9907.317180,10697.740550,0.000000,13114.196405,CPTY_A
496,2035-02-23,14,9781.764546,10581.459653,54870.676441,12291.686259,CPTY_A
497,2035-03-09,18,4857.268326,5260.193654,0.000000,6448.128827,CPTY_A
498,2035-03-27,10,4896.782046,5322.245868,0.000000,6495.586863,CPTY_A
499,2035-04-06,14,4944.899211,5352.441888,0.000000,6925.111412,CPTY_A
500,2035-04-20,14,4842.254580,5239.487231,0.000000,7059.210171,CPTY_A
501,2035-05-04,14,4821.166133,5223.040892,0.000000,5856.645512,CPTY_A
502,2035-05-18,14,4817.877510,5217.905193,0.000000,6084.306524,CPTY_A
503,2035-06-01,14,4974.027791,5387.077922,0.000000,6687.788622,CPTY_A
504,2035-06-15,14,4751.742787,5141.461982,0.000000,6268.049864,CPTY_A
505,2035-06-29,14,4967.593923,5386.681464,0.000000,5840.210615,CPTY_A
506,2035-07-13,14,4817.690097,5235.625302,0.000000,5986.048259,CPTY_A
507,2035-07-27,14,4872.980896,5296.747733,0.000000,6614.775238,CPTY_A
508,2035-08-10,14,5088.094460,5521.344827,0.000000,6656.968852,CPTY_A
509,2035-08-24,14,4974.469415,5419.066616,-14130.462156,6886.407229,CPTY_A
510,2035-09-07,14,120.277890,119.407604,0.000000,110.648737,CPTY_A
511,2035-09-21,14,93.912829,93.506191,0.000000,92.983888,CPTY_A
512,2035-10-05,14,112.841100,112.243825,0.000000,101.266385,CPTY_A
513,2035-10-19,14,102.429360,102.398747,0.000000,105.081092,CPTY_A
514,2035-11-02,14,112.857134,117.084209,0.000000,65.057236,CPTY_A
515,2035-11-16,14,104.593300,105.171021,0.000000,80.139662,CPTY_A
516,2035-11-30,14,99.889759,100.051711,0.000000,75.241116,CPTY_A
517,2035-12-14,14,96.363575,94.978798,0.000000,70.512941,CPTY_A
518,2035-12-28,14,94.897003,93.754359,0.000000,67.708396,CPTY_A
519,2036-01-11,14,94.324856,93.216263,0.000000,68.844074,CPTY_A
520,2036-01-25,14,94.932202,93.990641,0.000000,63.531590,CPTY_A
521,2036-02-08,14,91.944407,90.604697,0.000000,61.914555,CPTY_A
522,2036-02-22,14,65.943366,65.228598,54730.798480,45.913318,CPTY_A
523,2036-03-07,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
524,2036-03-21,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
525,2036-04-04,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
526,2036-04-18,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
527,2036-05-02,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
528,2036-05-16,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
529,2036-05-30,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
530,2036-06-13,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
531,2036-06-27,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
532,2036-07-11,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
533,2036-07-25,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
534,2036-08-08,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
535,2036-08-22,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
536,2036-09-05,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
537,2036-09-19,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
538,2036-10-03,14,0.000000,0.000000,0.000000,0.000000,CPTY_A
