#Sample,Regressor_0_EUR-EURIBOR-3M,RegressionDIM,LocalDIM,ExpectedDIM,ZeroOrderDIM,DeltaNPV,SimpleDIM
51,-0.007347,202503.799055,124090.712531,98438.267871,98433.223691,13037.410028,130922.570270
52,-0.006909,201500.679433,0.000000,98438.267871,98433.223691,-91285.710553,130922.570270
53,-0.006752,201140.294187,0.000000,98438.267871,98433.223691,-17354.522530,130922.570270
54,-0.006702,201024.757138,0.000000,98438.267871,98433.223691,-121010.186903,130922.570270
55,-0.006698,201014.079387,0.000000,98438.267871,98433.223691,171957.501554,130922.570270
56,-0.006637,200874.136943,0.000000,98438.267871,98433.223691,-4977.977299,130922.570270
57,-0.006375,200269.003950,0.000000,98438.267871,98433.223691,62052.756137,130922.570270
58,-0.006311,200121.292795,0.000000,98438.267871,98433.223691,-79370.090802,130922.570270
59,-0.006257,199997.091960,0.000000,98438.267871,98433.223691,-31141.432444,130922.570270
60,-0.006246,199971.798081,0.000000,98438.267871,98433.223691,-44265.228824,130922.570270
61,-0.006082,199591.071448,0.000000,98438.267871,98433.223691,-1260.408138,130922.570270
62,-0.005540,198329.080028,0.000000,98438.267871,98433.223691,177499.241067,130922.570270
63,-0.005534,198317.014221,124058.998339,98438.267871,98433.223691,-216452.702647,130922.570270
64,-0.005514,198269.292768,0.000000,98438.267871,98433.223691,-78019.049456,130922.570270
65,-0.005321,197817.802770,0.000000,98438.267871,98433.223691,-43904.011412,130922.570270
66,-0.005246,197641.662742,0.000000,98438.267871,98433.223691,36367.656714,130922.570270
67,-0.004914,196864.800363,0.000000,98438.267871,98433.223691,-116058.460475,130922.570270
68,-0.004765,196512.871228,0.000000,98438.267871,98433.223691,-50875.999396,130922.570270
69,-0.004728,196425.827625,0.000000,98438.267871,98433.223691,-115900.663782,130922.570270
70,-0.004392,195632.131352,0.000000,98438.267871,98433.223691,-93352.616591,130922.570270
71,-0.004129,195009.031048,0.000000,98438.267871,98433.223691,-20070.193725,130922.570270
72,-0.004062,194850.427809,0.000000,98438.267871,98433.223691,-85096.225067,130922.570270
73,-0.004042,194802.964364,0.000000,98438.267871,98433.223691,40427.091447,130922.570270
74,-0.003966,194620.821241,0.000000,98438.267871,98433.223691,32441.278535,130922.570270
75,-0.003915,194499.257312,0.000000,98438.267871,98433.223691,150337.335548,130922.570270
76,-0.003879,194413.926154,0.000000,98438.267871,98433.223691,74207.573887,130922.570270
77,-0.003871,194396.638824,0.000000,98438.267871,98433.223691,-31705.010825,130922.570270
78,-0.003838,194316.022464,0.000000,98438.267871,98433.223691,-193247.562108,130922.570270
79,-0.003787,194194.535166,124028.418259,98438.267871,98433.223691,149935.084309,130922.570270
80,-0.003767,194148.789706,0.000000,98438.267871,98433.223691,-26590.261956,130922.570270
81,-0.003683,193948.055950,0.000000,98438.267871,98433.223691,-122172.784865,130922.570270
82,-0.003681,193942.771314,0.000000,98438.267871,98433.223691,52448.490529,130922.570270
83,-0.003604,193757.538981,0.000000,98438.267871,98433.223691,-26883.128815,130922.570270
84,-0.003505,193521.711619,0.000000,98438.267871,98433.223691,-40739.369621,130922.570270
85,-0.003296,193022.367422,124019.840479,98438.267871,98433.223691,-23206.121882,130922.570270
86,-0.003285,192995.694396,0.000000,98438.267871,98433.223691,-146174.411509,130922.570270
87,-0.003052,192434.562513,0.000000,98438.267871,98433.223691,-80469.200214,130922.570270
88,-0.002787,191797.924939,0.000000,98438.267871,98433.223691,66699.565890,130922.570270
89,-0.002720,191635.230416,124009.756639,98438.267871,98433.223691,-22172.318273,130922.570270
90,-0.002689,191561.234901,0.000000,98438.267871,98433.223691,-37559.375324,130922.570270
91,-0.002590,191320.618746,0.000000,98438.267871,98433.223691,-103463.829049,130922.570270
92,-0.002548,191220.251882,0.000000,98438.267871,98433.223691,94573.859408,130922.570270
93,-0.002451,190983.970511,124005.047358,98438.267871,98433.223691,72589.593748,130922.570270
94,-0.001702,189160.032351,0.000000,98438.267871,98433.223691,-15090.515175,130922.570270
95,-0.001517,188706.583023,0.000000,98438.267871,98433.223691,71157.230599,130922.570270
96,-0.001291,188152.154321,0.000000,98438.267871,98433.223691,-17594.606681,130922.570270
97,-0.001278,188118.666211,0.000000,98438.267871,98433.223691,-54418.673626,130922.570270
98,-0.001068,187601.641269,0.000000,98438.267871,98433.223691,158905.647779,130922.570270
99,-0.001013,187465.770227,0.000000,98438.267871,98433.223691,-56698.142331,130922.570270
100,-0.000967,187351.999659,0.000000,98438.267871,98433.223691,80544.981214,130922.570270
101,-0.000808,186958.495210,0.000000,98438.267871,98433.223691,-57702.812809,130922.570270
102,-0.000797,186931.707781,0.000000,98438.267871,98433.223691,36884.530515,130922.570270
103,-0.000780,186889.244044,123975.805354,98438.267871,98433.223691,28083.229624,130922.570270
104,-0.000503,186202.860836,0.000000,98438.267871,98433.223691,107135.173971,130922.570270
105,-0.000439,186043.459244,123969.844216,98438.267871,98433.223691,4046.827950,130922.570270
106,-0.000367,185863.072138,0.000000,98438.267871,98433.223691,78501.470925,130922.570270
107,-0.000266,185611.584408,0.000000,98438.267871,98433.223691,78873.272733,130922.570270
108,-0.000203,185454.068235,0.000000,98438.267871,98433.223691,65123.831556,130922.570270
109,-0.000057,185090.534213,0.000000,98438.267871,98433.223691,-132833.993471,130922.570270
110,0.000043,184840.059327,0.000000,98438.267871,98433.223691,-91413.956273,130922.570270
111,0.000101,184694.688426,0.000000,98438.267871,98433.223691,-121039.086809,130922.570270
112,0.000137,184604.889837,0.000000,98438.267871,98433.223691,46890.179101,130922.570270
113,0.000157,184553.959016,0.000000,98438.267871,98433.223691,39421.745906,130922.570270
114,0.000232,184366.295942,0.000000,98438.267871,98433.223691,-6765.224674,130922.570270
115,0.000341,184092.441134,0.000000,98438.267871,98433.223691,-53642.116271,130922.570270
116,0.000386,183977.812587,0.000000,98438.267871,98433.223691,-72594.565346,130922.570270
117,0.000388,183974.429048,0.000000,98438.267871,98433.223691,-41431.491404,130922.570270
118,0.000595,183451.505506,123951.744301,98438.267871,98433.223691,0.000000,130922.570270
119,0.000614,183403.542811,0.000000,98438.267871,98433.223691,25409.040690,130922.570270
120,0.000730,183111.645239,0.000000,98438.267871,98433.223691,-96767.074377,130922.570270
121,0.000739,183088.105955,0.000000,98438.267871,98433.223691,-25256.935842,130922.570270
122,0.000743,183078.660541,0.000000,98438.267871,98433.223691,-46441.658333,130922.570270
123,0.000749,183062.881728,123949.052377,98438.267871,98433.223691,52311.239101,130922.570270
124,0.000757,183043.706366,0.000000,98438.267871,98433.223691,-80566.747310,130922.570270
125,0.000786,182968.573738,0.000000,98438.267871,98433.223691,-29211.231513,130922.570270
126,0.000787,182966.164580,0.000000,98438.267871,98433.223691,24426.281941,130922.570270
127,0.001123,182114.571829,0.000000,98438.267871,98433.223691,-96633.901189,130922.570270
128,0.001274,181730.293342,0.000000,98438.267871,98433.223691,-90345.671213,130922.570270
129,0.001290,181690.283136,0.000000,98438.267871,98433.223691,29774.900238,130922.570270
130,0.001382,181454.305702,0.000000,98438.267871,98433.223691,77602.777918,130922.570270
131,0.001469,181232.629336,0.000000,98438.267871,98433.223691,64851.226797,130922.570270
132,0.001611,180870.550251,0.000000,98438.267871,98433.223691,-151111.684743,130922.570270
133,0.001736,180550.478943,0.000000,98438.267871,98433.223691,49333.222023,130922.570270
134,0.001799,180389.118581,0.000000,98438.267871,98433.223691,-44108.400722,130922.570270
135,0.001827,180316.065267,0.000000,98438.267871,98433.223691,66577.931901,130922.570270
136,0.001841,180279.617578,0.000000,98438.267871,98433.223691,-33370.378651,130922.570270
137,0.001851,180254.345809,0.000000,98438.267871,98433.223691,-84723.602918,130922.570270
138,0.001928,180055.981033,0.000000,98438.267871,98433.223691,84711.838508,130922.570270
139,0.001943,180017.397290,0.000000,98438.267871,98433.223691,46943.374179,130922.570270
140,0.002001,179870.287763,0.000000,98438.267871,98433.223691,-27720.813885,130922.570270
141,0.002012,179841.313484,123926.956889,98438.267871,98433.223691,-61012.097896,130922.570270
142,0.002045,179755.649723,0.000000,98438.267871,98433.223691,15566.665727,130922.570270
143,0.002058,179722.232799,0.000000,98438.267871,98433.223691,-7264.510246,130922.570270
144,0.002114,179578.778334,0.000000,98438.267871,98433.223691,-119801.715862,130922.570270
145,0.002122,179557.245116,0.000000,98438.267871,98433.223691,18602.043650,130922.570270
146,0.002281,179146.441860,0.000000,98438.267871,98433.223691,26259.467625,130922.570270
147,0.002299,179101.013963,0.000000,98438.267871,98433.223691,-50946.472016,130922.570270
148,0.002305,179085.808801,0.000000,98438.267871,98433.223691,-22431.738872,130922.570270
149,0.002384,178880.333403,0.000000,98438.267871,98433.223691,-36243.486937,130922.570270
150,0.002401,178837.777296,0.000000,98438.267871,98433.223691,42699.284863,130922.570270
151,0.002410,178814.513408,0.000000,98438.267871,98433.223691,103313.490897,130922.570270
152,0.002547,178457.858973,0.000000,98438.267871,98433.223691,130484.135759,130922.570270
153,0.002548,178455.983859,0.000000,98438.267871,98433.223691,-32260.852182,130922.570270
154,0.002630,178242.775978,0.000000,98438.267871,98433.223691,212100.851308,130922.570270
155,0.002662,178160.008583,0.000000,98438.267871,98433.223691,-87151.157398,130922.570270
156,0.002726,177993.905410,0.000000,98438.267871,98433.223691,-95155.775197,130922.570270
157,0.002773,177870.169807,0.000000,98438.267871,98433.223691,-91034.475706,130922.570270
158,0.002886,177577.055932,0.000000,98438.267871,98433.223691,-112152.760584,130922.570270
159,0.002904,177531.439074,0.000000,98438.267871,98433.223691,7825.447546,130922.570270
160,0.002922,177482.264357,0.000000,98438.267871,98433.223691,5953.481338,130922.570270
161,0.002937,177444.902441,0.000000,98438.267871,98433.223691,112925.746179,130922.570270
162,0.003209,176732.636388,0.000000,98438.267871,98433.223691,-97252.435632,130922.570270
163,0.003230,176677.416804,0.000000,98438.267871,98433.223691,97095.133066,130922.570270
164,0.003426,176163.549957,0.000000,98438.267871,98433.223691,214480.649822,130922.570270
165,0.003433,176145.069049,123902.088825,98438.267871,98433.223691,9756.223843,130922.570270
166,0.003434,176142.973892,0.000000,98438.267871,98433.223691,20485.994018,130922.570270
167,0.003529,175892.013083,123900.405163,98438.267871,98433.223691,108846.794319,130922.570270
168,0.003547,175844.298685,0.000000,98438.267871,98433.223691,-10638.722070,130922.570270
169,0.003587,175740.051129,0.000000,98438.267871,98433.223691,24209.195257,130922.570270
170,0.003620,175652.303837,0.000000,98438.267871,98433.223691,10417.328028,130922.570270
171,0.003667,175529.087965,0.000000,98438.267871,98433.223691,-78105.177207,130922.570270
172,0.003668,175527.140475,0.000000,98438.267871,98433.223691,-66084.237246,130922.570270
173,0.003859,175021.583183,0.000000,98438.267871,98433.223691,119776.872757,130922.570270
174,0.004124,174319.739540,0.000000,98438.267871,98433.223691,79242.936029,130922.570270
175,0.004124,174319.390989,0.000000,98438.267871,98433.223691,146689.219787,130922.570270
176,0.004184,174159.922354,0.000000,98438.267871,98433.223691,-155728.083360,130922.570270
177,0.004208,174095.367603,0.000000,98438.267871,98433.223691,5550.160739,130922.570270
178,0.004292,173873.113260,0.000000,98438.267871,98433.223691,-137043.482293,130922.570270
179,0.004301,173848.427986,123886.897205,98438.267871,98433.223691,1393.207197,130922.570270
180,0.004331,173770.431790,0.000000,98438.267871,98433.223691,-119546.652400,130922.570270
181,0.004341,173742.134851,0.000000,98438.267871,98433.223691,-121789.801138,130922.570270
182,0.004363,173683.485668,123885.813830,98438.267871,98433.223691,79769.549663,130922.570270
183,0.004493,173338.405887,0.000000,98438.267871,98433.223691,-39262.143450,130922.570270
184,0.004547,173191.708484,123882.589836,98438.267871,98433.223691,-38580.175808,130922.570270
185,0.004641,172941.351643,0.000000,98438.267871,98433.223691,92053.694876,130922.570270
186,0.004777,172577.793954,0.000000,98438.267871,98433.223691,60425.273315,130922.570270
187,0.004874,172317.119024,0.000000,98438.267871,98433.223691,-160829.673171,130922.570270
188,0.004893,172265.071625,0.000000,98438.267871,98433.223691,47422.020765,130922.570270
189,0.005045,171857.028532,0.000000,98438.267871,98433.223691,117017.389429,130922.570270
190,0.005160,171547.725631,0.000000,98438.267871,98433.223691,-44289.329687,130922.570270
191,0.005164,171535.346852,0.000000,98438.267871,98433.223691,188736.196100,130922.570270
192,0.005212,171406.879427,0.000000,98438.267871,98433.223691,-141765.784588,130922.570270
193,0.005504,170616.410377,0.000000,98438.267871,98433.223691,-116672.777077,130922.570270
194,0.005594,170371.655384,0.000000,98438.267871,98433.223691,0.000000,130922.570270
195,0.005673,170157.935450,0.000000,98438.267871,98433.223691,197163.116063,130922.570270
196,0.005742,169968.515272,0.000000,98438.267871,98433.223691,-67110.233688,130922.570270
197,0.005751,169943.931863,0.000000,98438.267871,98433.223691,134694.773390,130922.570270
198,0.005779,169868.658651,0.000000,98438.267871,98433.223691,-36036.253889,130922.570270
199,0.005779,169867.721863,0.000000,98438.267871,98433.223691,57079.027735,130922.570270
200,0.005834,169719.160542,0.000000,98438.267871,98433.223691,92159.528110,130922.570270
201,0.005861,169643.114260,0.000000,98438.267871,98433.223691,36366.884255,130922.570270
202,0.005873,169611.437315,0.000000,98438.267871,98433.223691,-30798.246276,130922.570270
203,0.006036,169165.005935,0.000000,98438.267871,98433.223691,-92444.927907,130922.570270
204,0.006038,169159.731966,0.000000,98438.267871,98433.223691,8727.965304,130922.570270
205,0.006048,169131.939541,0.000000,98438.267871,98433.223691,92601.965444,130922.570270
206,0.006097,168999.509072,123855.477582,98438.267871,98433.223691,-12543.819432,130922.570270
207,0.006139,168884.732012,0.000000,98438.267871,98433.223691,72276.102379,130922.570270
208,0.006170,168799.080407,0.000000,98438.267871,98433.223691,8618.697777,130922.570270
209,0.006221,168659.432020,0.000000,98438.267871,98433.223691,0.000000,130922.570270
210,0.006411,168137.349130,0.000000,98438.267871,98433.223691,-53388.760550,130922.570270
211,0.006422,168105.934334,0.000000,98438.267871,98433.223691,11406.270109,130922.570270
212,0.006435,168069.539394,0.000000,98438.267871,98433.223691,-183285.720728,130922.570270
213,0.006576,167682.617101,0.000000,98438.267871,98433.223691,61476.938774,130922.570270
214,0.006607,167595.237084,0.000000,98438.267871,98433.223691,0.000000,130922.570270
215,0.006712,167306.703786,0.000000,98438.267871,98433.223691,0.000000,130922.570270
216,0.006751,167199.248054,0.000000,98438.267871,98433.223691,49326.771416,130922.570270
217,0.006948,166652.204353,0.000000,98438.267871,98433.223691,115137.242974,130922.570270
218,0.007020,166451.250864,0.000000,98438.267871,98433.223691,55199.195639,130922.570270
219,0.007036,166407.387557,0.000000,98438.267871,98433.223691,-23113.154389,130922.570270
220,0.007037,166405.268296,0.000000,98438.267871,98433.223691,70685.941722,130922.570270
221,0.007107,166208.500444,0.000000,98438.267871,98433.223691,-123871.067584,130922.570270
222,0.007267,165763.413771,0.000000,98438.267871,98433.223691,-61268.191364,130922.570270
223,0.007291,165696.964886,123834.586629,98438.267871,98433.223691,-56256.993604,130922.570270
224,0.007299,165674.035729,0.000000,98438.267871,98433.223691,-93657.708750,130922.570270
225,0.007405,165378.505138,0.000000,98438.267871,98433.223691,-49747.707935,130922.570270
226,0.007421,165332.414001,0.000000,98438.267871,98433.223691,-99141.629685,130922.570270
227,0.007442,165273.651183,0.000000,98438.267871,98433.223691,91256.169745,130922.570270
228,0.007455,165236.541263,0.000000,98438.267871,98433.223691,6606.569600,130922.570270
229,0.007468,165201.496863,0.000000,98438.267871,98433.223691,-24741.327443,130922.570270
230,0.007607,164810.214692,0.000000,98438.267871,98433.223691,93090.692102,130922.570270
231,0.007676,164618.462571,0.000000,98438.267871,98433.223691,-93043.745531,130922.570270
232,0.007691,164573.581116,123827.574360,98438.267871,98433.223691,0.000000,130922.570270
233,0.007736,164448.200723,0.000000,98438.267871,98433.223691,54893.753045,130922.570270
234,0.007876,164054.383171,0.000000,98438.267871,98433.223691,-56247.723961,130922.570270
235,0.007946,163856.001699,123823.120120,98438.267871,98433.223691,-34145.092054,130922.570270
236,0.007995,163716.326631,0.000000,98438.267871,98433.223691,-90597.487100,130922.570270
237,0.008020,163645.656424,0.000000,98438.267871,98433.223691,17289.787334,130922.570270
238,0.008024,163634.156180,0.000000,98438.267871,98433.223691,6630.210817,130922.570270
239,0.008045,163576.750027,0.000000,98438.267871,98433.223691,-105011.289943,130922.570270
240,0.008057,163542.929901,0.000000,98438.267871,98433.223691,0.000000,130922.570270
241,0.008128,163341.602992,0.000000,98438.267871,98433.223691,83550.586131,130922.570270
242,0.008182,163186.580238,0.000000,98438.267871,98433.223691,-80548.358065,130922.570270
243,0.008220,163080.918286,0.000000,98438.267871,98433.223691,0.000000,130922.570270
244,0.008327,162775.647835,0.000000,98438.267871,98433.223691,34174.178245,130922.570270
245,0.008368,162659.072980,0.000000,98438.267871,98433.223691,-65775.800769,130922.570270
246,0.008448,162431.712434,0.000000,98438.267871,98433.223691,0.000000,130922.570270
247,0.008538,162175.154681,0.000000,98438.267871,98433.223691,0.000000,130922.570270
248,0.008762,161533.112353,0.000000,98438.267871,98433.223691,34133.450204,130922.570270
249,0.008889,161168.904235,0.000000,98438.267871,98433.223691,-5952.134123,130922.570270
250,0.008964,160955.044476,0.000000,98438.267871,98433.223691,113851.956720,130922.570270
251,0.008993,160870.239534,0.000000,98438.267871,98433.223691,118648.030597,130922.570270
252,0.009021,160789.408998,0.000000,98438.267871,98433.223691,0.000000,130922.570270
253,0.009233,160177.613531,0.000000,98438.267871,98433.223691,122162.201174,130922.570270
254,0.009259,160103.944146,0.000000,98438.267871,98433.223691,15836.058772,130922.570270
255,0.009349,159844.284010,123798.576589,98438.267871,98433.223691,-76373.588769,130922.570270
256,0.009364,159798.383687,0.000000,98438.267871,98433.223691,-23939.664940,130922.570270
257,0.009450,159549.767516,0.000000,98438.267871,98433.223691,83339.293302,130922.570270
258,0.009758,158653.336234,0.000000,98438.267871,98433.223691,0.000000,130922.570270
259,0.009822,158467.474093,0.000000,98438.267871,98433.223691,30783.320391,130922.570270
260,0.009831,158441.896202,0.000000,98438.267871,98433.223691,0.000000,130922.570270
261,0.009832,158438.458371,0.000000,98438.267871,98433.223691,15986.009528,130922.570270
262,0.009891,158266.789121,0.000000,98438.267871,98433.223691,-90219.095497,130922.570270
263,0.009899,158242.047418,0.000000,98438.267871,98433.223691,-140394.056018,130922.570270
264,0.009934,158140.401439,0.000000,98438.267871,98433.223691,0.000000,130922.570270
265,0.010087,157692.152411,0.000000,98438.267871,98433.223691,0.000000,130922.570270
266,0.010122,157588.438893,0.000000,98438.267871,98433.223691,17187.040292,130922.570270
267,0.010138,157541.897672,0.000000,98438.267871,98433.223691,-43167.379803,130922.570270
268,0.010228,157278.095043,0.000000,98438.267871,98433.223691,191083.188875,130922.570270
269,0.010250,157211.166297,0.000000,98438.267871,98433.223691,-72344.717353,130922.570270
270,0.010254,157200.237113,0.000000,98438.267871,98433.223691,0.000000,130922.570270
271,0.010272,157146.550623,0.000000,98438.267871,98433.223691,-6064.984238,130922.570270
272,0.010287,157104.097526,0.000000,98438.267871,98433.223691,-138893.750342,130922.570270
273,0.010288,157098.811293,0.000000,98438.267871,98433.223691,17605.778626,130922.570270
274,0.010360,156889.006457,0.000000,98438.267871,98433.223691,133845.203618,130922.570270
275,0.010363,156878.722924,0.000000,98438.267871,98433.223691,145386.803731,130922.570270
276,0.010365,156872.469176,0.000000,98438.267871,98433.223691,-88164.299365,130922.570270
277,0.010373,156850.903572,0.000000,98438.267871,98433.223691,0.000000,130922.570270
278,0.010544,156343.929076,0.000000,98438.267871,98433.223691,-14987.994253,130922.570270
279,0.010549,156330.382502,123777.578314,98438.267871,98433.223691,-44800.301565,130922.570270
280,0.010598,156184.521916,0.000000,98438.267871,98433.223691,40404.477780,130922.570270
281,0.010811,155552.219798,0.000000,98438.267871,98433.223691,8666.808662,130922.570270
282,0.010830,155496.180443,0.000000,98438.267871,98433.223691,3520.733236,130922.570270
283,0.010868,155381.162577,0.000000,98438.267871,98433.223691,0.000000,130922.570270
284,0.010883,155337.941919,0.000000,98438.267871,98433.223691,63893.241941,130922.570270
285,0.010934,155185.899524,0.000000,98438.267871,98433.223691,0.000000,130922.570270
286,0.011032,154891.476377,123769.114391,98438.267871,98433.223691,42235.137947,130922.570270
287,0.011141,154567.059192,0.000000,98438.267871,98433.223691,-45588.771221,130922.570270
288,0.011198,154394.003811,0.000000,98438.267871,98433.223691,-6376.304061,130922.570270
289,0.011231,154297.489095,0.000000,98438.267871,98433.223691,20115.704008,130922.570270
290,0.011254,154226.046389,0.000000,98438.267871,98433.223691,0.000000,130922.570270
291,0.011279,154151.200289,0.000000,98438.267871,98433.223691,34608.477842,130922.570270
292,0.011457,153616.677501,0.000000,98438.267871,98433.223691,31619.269875,130922.570270
293,0.011468,153583.687506,0.000000,98438.267871,98433.223691,35206.479321,130922.570270
294,0.011538,153373.358615,0.000000,98438.267871,98433.223691,51973.419375,130922.570270
295,0.011609,153159.341630,0.000000,98438.267871,98433.223691,-62732.981277,130922.570270
296,0.011697,152890.618224,0.000000,98438.267871,98433.223691,-28091.029163,130922.570270
297,0.011699,152884.510192,0.000000,98438.267871,98433.223691,-18014.811842,130922.570270
298,0.011802,152574.290354,0.000000,98438.267871,98433.223691,16827.766198,130922.570270
299,0.011847,152438.442236,0.000000,98438.267871,98433.223691,12521.367942,130922.570270
300,0.011896,152288.161105,0.000000,98438.267871,98433.223691,-46872.788217,130922.570270
301,0.011900,152277.199678,123753.936921,98438.267871,98433.223691,-13570.537202,130922.570270
302,0.011922,152209.499758,0.000000,98438.267871,98433.223691,-45500.894399,130922.570270
303,0.011957,152102.514275,0.000000,98438.267871,98433.223691,0.000000,130922.570270
304,0.012004,151958.540642,0.000000,98438.267871,98433.223691,0.000000,130922.570270
305,0.012021,151907.100289,0.000000,98438.267871,98433.223691,33842.174220,130922.570270
306,0.012071,151755.796462,0.000000,98438.267871,98433.223691,0.000000,130922.570270
307,0.012093,151687.018773,0.000000,98438.267871,98433.223691,-102433.459963,130922.570270
308,0.012098,151673.844487,0.000000,98438.267871,98433.223691,119311.762227,130922.570270
309,0.012105,151651.090883,0.000000,98438.267871,98433.223691,-21777.451037,130922.570270
310,0.012202,151356.290060,0.000000,98438.267871,98433.223691,-15032.814822,130922.570270
311,0.012235,151253.068499,0.000000,98438.267871,98433.223691,0.000000,130922.570270
312,0.012260,151178.115146,0.000000,98438.267871,98433.223691,0.000000,130922.570270
313,0.012289,151088.772921,0.000000,98438.267871,98433.223691,-66163.982034,130922.570270
314,0.012296,151068.199437,0.000000,98438.267871,98433.223691,76141.615136,130922.570270
315,0.012323,150983.641351,0.000000,98438.267871,98433.223691,-22109.666997,130922.570270
316,0.012392,150772.160257,0.000000,98438.267871,98433.223691,158122.885851,130922.570270
317,0.012406,150729.623784,123745.073997,98438.267871,98433.223691,0.000000,130922.570270
318,0.012463,150554.565604,0.000000,98438.267871,98433.223691,0.000000,130922.570270
319,0.012474,150519.597859,123743.878159,98438.267871,98433.223691,81427.792288,130922.570270
320,0.012483,150491.846729,0.000000,98438.267871,98433.223691,0.000000,130922.570270
321,0.012488,150477.136534,0.000000,98438.267871,98433.223691,107946.492659,130922.570270
322,0.012498,150446.129127,0.000000,98438.267871,98433.223691,0.000000,130922.570270
